Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bretagne vers Occitanie,Flux physiques de Centre-Val de Loire vers Occitanie,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques d'Ile-de-France vers Occitanie,Flux physiques de Normandie vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques d'Occitanie vers Occitanie,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de PACA vers Occitanie,Flux physiques de Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Occitanie vers Bretagne,Flux physiques de Occitanie vers Centre-Val de Loire,Flux physiques de Occitanie vers Grand-Est,Flux physiques de Occitanie vers Hauts-de-France,Flux physiques de Occitanie vers Ile-de-France,Flux physiques de Occitanie vers Normandie,Flux physiques de Occitanie vers Nouvelle-Aquitaine,Flux physiques de Occitanie vers Occitanie,Flux physiques de Occitanie vers Pays-de-la-Loire,Flux physiques de Occitanie vers PACA,Flux physiques Allemagne vers Occitanie,Flux physiques Belgique vers Occitanie,Flux physiques Espagne vers Occitanie,Flux physiques Italie vers Occitanie,Flux physiques Luxembourg vers Occitanie,Flux physiques Royaume-Uni vers Occitanie,Flux physiques Suisse vers Occitanie,Flux physiques de Occitanie vers Allemagne,Flux physiques de Occitanie vers Belgique,Flux physiques de Occitanie vers Espagne,Flux physiques de Occitanie vers Italie,Flux physiques de Occitanie vers Luxembourg,Flux physiques de Occitanie vers Royaume-Uni,Flux physiques de Occitanie vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Occitanie,Données définitives,2022-05-10,21:00,3491.0,0.0,1236.0,33.0,12.0,2451.0,-17.0,82.0,0.0,0.0,0.0,0.0,-306.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,606.0,-,-,-,-,-,-,-,1037.0,-,-,1900.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,35.41,47.18,0.95,2.02,0.34,0.43,70.21,46.23,2.35,44.32,
Occitanie,Données définitives,2022-05-10,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-10,21:30,3569.0,0.0,1239.0,36.0,3.0,2266.0,-17.0,81.0,0.0,0.0,0.0,0.0,-38.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,626.0,-,-,-,-,-,-,-,937.0,-,-,1742.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,34.72,47.29,1.01,2.2,0.08,0.11,63.49,42.74,2.27,43.78,
Occitanie,Données définitives,2022-05-10,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-10,22:00,3468.0,0.0,1239.0,40.0,3.0,2227.0,-17.0,84.0,0.0,0.0,0.0,0.0,-108.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,619.0,-,-,-,-,-,-,-,1051.0,-,-,1773.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,35.73,47.29,1.15,2.45,0.09,0.11,64.22,42.0,2.42,45.41,
Occitanie,Données définitives,2022-05-10,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-10,22:30,3532.0,0.0,1240.0,43.0,2.0,2282.0,-17.0,84.0,0.0,0.0,0.0,0.0,-102.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,576.0,-,-,-,-,-,-,-,1148.0,-,-,1754.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,35.11,47.33,1.22,2.63,0.06,0.07,64.61,43.04,2.38,45.41,
Occitanie,Données définitives,2022-05-10,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-10,23:00,3816.0,0.0,1243.0,45.0,2.0,2540.0,-17.0,68.0,0.0,0.0,0.0,0.0,-65.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,491.0,-,-,-,-,-,-,-,1195.0,-,-,1845.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,32.57,47.44,1.18,2.76,0.05,0.07,66.56,47.91,1.78,36.76,
Occitanie,Données définitives,2022-05-10,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-10,23:30,3598.0,0.0,1243.0,42.0,2.0,1836.0,-17.0,75.0,0.0,0.0,0.0,0.0,418.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,441.0,-,-,-,-,-,-,-,852.0,-,-,2220.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,34.55,47.44,1.17,2.57,0.06,0.07,51.03,34.63,2.08,40.54,
Occitanie,Données définitives,2022-05-10,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,00:00,3643.0,0.0,1245.0,36.0,1.0,2158.0,-17.0,78.0,0.0,0.0,0.0,0.0,142.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,495.0,-,-,-,-,-,-,-,1057.0,-,-,2129.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,34.18,47.52,0.99,2.2,0.03,0.04,59.24,40.7,2.14,42.16,
Occitanie,Données définitives,2022-05-11,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,00:30,3371.0,0.0,1250.0,34.0,1.0,1838.0,-17.0,77.0,0.0,0.0,0.0,0.0,188.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,468.0,-,-,-,-,-,-,-,927.0,-,-,1762.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,37.08,47.71,1.01,2.08,0.03,0.04,54.52,34.67,2.28,41.62,
Occitanie,Données définitives,2022-05-11,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,01:00,3129.0,0.0,1252.0,33.0,1.0,1375.0,-53.0,75.0,0.0,0.0,0.0,0.0,447.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,355.0,-,-,-,-,-,-,-,619.0,-,-,1745.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,40.01,47.79,1.05,2.02,0.03,0.04,43.94,25.93,2.4,40.54,
Occitanie,Données définitives,2022-05-11,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,01:30,3075.0,0.0,1252.0,39.0,1.0,1355.0,-266.0,77.0,0.0,0.0,0.0,0.0,618.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,333.0,-,-,-,-,-,-,-,620.0,-,-,1618.0,-,-,ND,-,-,-,-,-,-,46.0,-,-,-,-,0.0,0.0,40.72,47.79,1.27,2.39,0.03,0.04,44.07,25.56,2.5,41.62,
Occitanie,Données définitives,2022-05-11,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,02:00,3056.0,0.0,1256.0,41.0,1.0,1355.0,-266.0,77.0,0.0,0.0,0.0,0.0,592.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,283.0,-,-,-,-,-,-,-,582.0,-,-,1687.0,-,-,ND,-,-,-,-,-,-,36.0,-,-,-,-,0.0,0.0,41.1,47.94,1.34,2.51,0.03,0.04,44.34,25.56,2.52,41.62,
Occitanie,Données définitives,2022-05-11,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,02:30,2998.0,0.0,1257.0,53.0,0.0,1253.0,-383.0,78.0,0.0,0.0,0.0,0.0,740.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,290.0,-,-,-,-,-,-,-,538.0,-,-,1582.0,-,-,ND,-,-,-,-,-,-,6.0,-,-,-,-,0.0,0.0,41.93,47.98,1.77,3.25,0.0,0.0,41.79,23.63,2.6,42.16,
Occitanie,Données définitives,2022-05-11,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,03:00,2927.0,0.0,1258.0,69.0,0.0,1245.0,-479.0,80.0,0.0,0.0,0.0,0.0,754.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,277.0,-,-,-,-,-,-,-,469.0,-,-,1558.0,-,-,ND,-,-,-,-,-,-,55.0,-,-,-,-,0.0,0.0,42.98,48.02,2.36,4.23,0.0,0.0,42.54,23.48,2.73,43.24,
Occitanie,Données définitives,2022-05-11,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,03:30,2839.0,0.0,1258.0,81.0,0.0,1241.0,-848.0,80.0,0.0,0.0,0.0,0.0,1026.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,321.0,-,-,-,-,-,-,-,424.0,-,-,1466.0,-,-,ND,-,-,-,-,-,-,72.0,-,-,-,-,0.0,0.0,44.31,48.02,2.85,4.96,0.0,0.0,43.71,23.41,2.82,43.24,
Occitanie,Données définitives,2022-05-11,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,04:00,2793.0,0.0,1259.0,103.0,0.0,1243.0,-902.0,79.0,0.0,0.0,0.0,0.0,1013.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,307.0,-,-,-,-,-,-,-,395.0,-,-,1522.0,-,-,ND,-,-,-,-,-,-,209.0,-,-,-,-,0.0,0.0,45.08,48.05,3.69,6.31,0.0,0.0,44.5,23.44,2.83,42.7,
Occitanie,Données définitives,2022-05-11,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,04:30,2723.0,0.0,1260.0,115.0,0.0,1233.0,-900.0,80.0,0.0,0.0,0.0,0.0,933.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,327.0,-,-,-,-,-,-,-,394.0,-,-,1452.0,-,-,ND,-,-,-,-,-,-,321.0,-,-,-,-,0.0,0.0,46.27,48.09,4.22,7.04,0.0,0.0,45.28,23.26,2.94,43.24,
Occitanie,Données définitives,2022-05-11,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,05:00,2706.0,0.0,1263.0,113.0,0.0,1236.0,-900.0,79.0,0.0,0.0,0.0,0.0,915.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,328.0,-,-,-,-,-,-,-,392.0,-,-,1486.0,-,-,ND,-,-,-,-,-,-,276.0,-,-,-,-,0.0,0.0,46.67,48.21,4.18,6.92,0.0,0.0,45.68,23.31,2.92,42.7,
Occitanie,Données définitives,2022-05-11,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,05:30,2790.0,0.0,1265.0,117.0,0.0,1257.0,-900.0,74.0,0.0,0.0,0.0,0.0,977.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,362.0,-,-,-,-,-,-,-,395.0,-,-,1499.0,-,-,ND,-,-,-,-,-,-,619.0,-,-,-,-,0.0,0.0,45.34,48.28,4.19,7.16,0.0,0.0,45.05,23.71,2.65,40.0,
Occitanie,Données définitives,2022-05-11,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,06:00,2909.0,0.0,1264.0,129.0,0.0,1260.0,-900.0,75.0,0.0,0.0,0.0,0.0,1081.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,399.0,-,-,-,-,-,-,-,443.0,-,-,1504.0,-,-,ND,-,-,-,-,-,-,338.0,-,-,-,-,0.0,0.0,43.45,48.24,4.43,7.9,0.0,0.0,43.31,23.76,2.58,40.54,
Occitanie,Données définitives,2022-05-11,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,06:30,3003.0,0.0,1265.0,147.0,0.0,1310.0,-53.0,69.0,0.0,0.0,0.0,0.0,264.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,535.0,-,-,-,-,-,-,-,666.0,-,-,1762.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,42.12,48.28,4.9,9.0,0.0,0.0,43.62,24.71,2.3,37.3,
Occitanie,Données définitives,2022-05-11,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,07:00,3165.0,0.0,1263.0,167.0,31.0,1639.0,-17.0,68.0,0.0,0.0,0.0,0.0,13.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,618.0,-,-,-,-,-,-,-,893.0,-,-,1620.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,39.91,48.21,5.28,10.23,0.98,1.11,51.79,30.91,2.15,36.76,
Occitanie,Données définitives,2022-05-11,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,07:30,3372.0,0.0,1262.0,189.0,118.0,1809.0,-17.0,68.0,0.0,0.0,0.0,0.0,-58.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,614.0,-,-,-,-,-,-,-,920.0,-,-,1731.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,37.43,48.17,5.6,11.57,3.5,4.22,53.65,34.12,2.02,36.76,
Occitanie,Données définitives,2022-05-11,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,08:00,3475.0,0.0,1261.0,190.0,291.0,1933.0,-17.0,68.0,0.0,0.0,0.0,0.0,-251.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,623.0,-,-,-,-,-,-,-,1033.0,-,-,1573.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,36.29,48.13,5.47,11.64,8.37,10.41,55.63,36.46,1.96,36.76,
Occitanie,Données définitives,2022-05-11,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,08:30,3631.0,0.0,1261.0,181.0,546.0,2135.0,0.0,67.0,0.0,0.0,0.0,0.0,-559.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,705.0,-,-,-,-,-,-,-,1161.0,-,-,1557.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,34.73,48.13,4.98,11.08,15.04,19.53,58.8,40.27,1.85,36.22,
Occitanie,Données définitives,2022-05-11,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,09:00,3676.0,0.0,1260.0,161.0,817.0,2090.0,0.0,67.0,0.0,0.0,0.0,0.0,-720.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,714.0,-,-,-,-,-,-,-,1114.0,-,-,1592.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.0,34.28,48.09,4.38,9.86,22.23,29.22,56.86,39.42,1.82,36.22,
Occitanie,Données définitives,2022-05-11,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,09:30,3728.0,0.0,1259.0,171.0,1095.0,2009.0,0.0,68.0,0.0,0.0,0.0,0.0,-874.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,659.0,-,-,-,-,-,-,-,1192.0,-,-,1453.0,-,-,ND,-,-,-,-,-,-,43.0,-,-,-,-,0.0,0.0,33.77,48.05,4.59,10.47,29.37,39.16,53.89,37.89,1.82,36.76,
Occitanie,Données définitives,2022-05-11,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,10:00,3721.0,0.0,1257.0,171.0,1347.0,1851.0,0.0,67.0,0.0,0.0,0.0,0.0,-974.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,660.0,-,-,-,-,-,-,-,1091.0,-,-,1577.0,-,-,ND,-,-,-,-,-,-,61.0,-,-,-,-,0.0,0.0,33.78,47.98,4.6,10.47,36.2,48.18,49.74,34.91,1.8,36.22,
Occitanie,Données définitives,2022-05-11,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,10:30,3755.0,2.0,1251.0,179.0,1574.0,1319.0,0.0,66.0,0.0,0.0,0.0,0.0,-638.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,574.0,-,-,-,-,-,-,-,772.0,-,-,1543.0,-,-,ND,-,-,-,-,-,-,381.0,-,-,-,-,0.05,0.67,33.32,47.75,4.77,10.96,41.92,56.29,35.13,24.88,1.76,35.68,
Occitanie,Données définitives,2022-05-11,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,11:00,3811.0,6.0,1250.0,184.0,1769.0,1306.0,-11.0,65.0,0.0,0.0,0.0,0.0,-759.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,618.0,-,-,-,-,-,-,-,663.0,-,-,1650.0,-,-,ND,-,-,-,-,-,-,278.0,-,-,-,-,0.16,2.0,32.8,47.71,4.83,11.27,46.42,63.27,34.27,24.63,1.71,35.14,
Occitanie,Données définitives,2022-05-11,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,11:30,3880.0,6.0,1247.0,191.0,1923.0,1207.0,-11.0,65.0,0.0,0.0,0.0,0.0,-748.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,602.0,-,-,-,-,-,-,-,543.0,-,-,2050.0,-,-,ND,-,-,-,-,-,-,43.0,-,-,-,-,0.15,2.0,32.14,47.6,4.92,11.7,49.56,68.78,31.11,22.76,1.68,35.14,
Occitanie,Données définitives,2022-05-11,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,12:00,3994.0,6.0,1247.0,190.0,2043.0,1203.0,-11.0,65.0,0.0,0.0,0.0,0.0,-750.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,655.0,-,-,-,-,-,-,-,581.0,-,-,2160.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.15,2.0,31.22,47.6,4.76,11.64,51.15,73.07,30.12,22.69,1.63,35.14,
Occitanie,Données définitives,2022-05-11,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,12:30,4108.0,6.0,1243.0,192.0,2129.0,1136.0,-11.0,63.0,0.0,0.0,0.0,0.0,-651.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,643.0,-,-,-,-,-,-,-,612.0,-,-,2087.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.15,2.0,30.26,47.44,4.67,11.76,51.83,76.14,27.65,21.43,1.53,34.05,
Occitanie,Données définitives,2022-05-11,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,13:00,4156.0,6.0,1244.0,205.0,2178.0,1167.0,-11.0,65.0,0.0,0.0,0.0,0.0,-699.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,609.0,-,-,-,-,-,-,-,566.0,-,-,2062.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.14,2.0,29.93,47.48,4.93,12.55,52.41,77.9,28.08,22.01,1.56,35.14,
Occitanie,Données définitives,2022-05-11,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,13:30,4082.0,6.0,1241.0,221.0,2193.0,1156.0,-11.0,65.0,0.0,0.0,0.0,0.0,-788.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,660.0,-,-,-,-,-,-,-,578.0,-,-,2128.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.15,2.0,30.4,47.37,5.41,13.53,53.72,78.43,28.32,21.8,1.59,35.14,
Occitanie,Données définitives,2022-05-11,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,14:00,4065.0,6.0,1238.0,219.0,2200.0,1067.0,-1.0,65.0,0.0,0.0,0.0,0.0,-730.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,497.0,-,-,-,-,-,-,-,631.0,-,-,2098.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,0.15,2.0,30.46,47.25,5.39,13.41,54.12,78.68,26.25,20.12,1.6,35.14,
Occitanie,Données définitives,2022-05-11,14:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,14:30,3958.0,6.0,1237.0,233.0,2183.0,1112.0,0.0,64.0,0.0,0.0,0.0,0.0,-876.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,499.0,-,-,-,-,-,-,-,666.0,-,-,2133.0,-,-,ND,-,-,-,-,-,-,184.0,-,-,-,-,0.15,2.0,31.25,47.21,5.89,14.27,55.15,78.08,28.09,20.97,1.62,34.59,
Occitanie,Données définitives,2022-05-11,14:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,15:00,3912.0,6.0,1237.0,235.0,2131.0,1127.0,0.0,64.0,0.0,0.0,0.0,0.0,-888.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,511.0,-,-,-,-,-,-,-,668.0,-,-,2094.0,-,-,ND,-,-,-,-,-,-,143.0,-,-,-,-,0.15,2.0,31.62,47.21,6.01,14.39,54.47,76.22,28.81,21.26,1.64,34.59,
Occitanie,Données définitives,2022-05-11,15:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,15:30,3864.0,6.0,1236.0,222.0,2057.0,1139.0,-12.0,64.0,0.0,0.0,0.0,0.0,-849.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,480.0,-,-,-,-,-,-,-,613.0,-,-,2019.0,-,-,ND,-,-,-,-,-,-,251.0,-,-,-,-,0.16,2.0,31.99,47.18,5.75,13.59,53.23,73.57,29.48,21.48,1.66,34.59,
Occitanie,Données définitives,2022-05-11,15:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-05-11,16:00,3788.0,6.0,1232.0,209.0,1950.0,1134.0,-12.0,64.0,0.0,0.0,0.0,0.0,-796.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,496.0,-,-,-,-,-,-,-,590.0,-,-,2054.0,-,-,ND,-,-,-,-,-,-,200.0,-,-,-,-,0.16,2.0,32.52,47.02,5.52,12.8,51.48,69.74,29.94,21.39,1.69,34.59,
