Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Centre-Val de Loire vers Pays-de-la-Loire,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques d'Ile-de-France vers Pays-de-la-Loire,Flux physiques de Normandie vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques d'Occitanie vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de Pays-de-la-Loire vers Centre-Val de Loire,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Normandie,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire.1,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques Allemagne vers Pays-de-la-Loire,Flux physiques Belgique vers Pays-de-la-Loire,Flux physiques Espagne vers Pays-de-la-Loire,Flux physiques Italie vers Pays-de-la-Loire,Flux physiques Luxembourg vers Pays-de-la-Loire,Flux physiques Royaume-Uni vers Pays-de-la-Loire,Flux physiques Suisse vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Allemagne,Flux physiques de Pays-de-la-Loire vers Belgique,Flux physiques de Pays-de-la-Loire vers Espagne,Flux physiques de Pays-de-la-Loire vers Italie,Flux physiques de Pays-de-la-Loire vers Luxembourg,Flux physiques de Pays-de-la-Loire vers Royaume-Uni,Flux physiques de Pays-de-la-Loire vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Pays-de-la-Loire,Données définitives,2023-12-21,10:30,3800.0,138.0,0.0,836.0,47.0,4.0,0.0,52.0,0.0,0.0,0.0,0.0,2723.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1609.0,218.0,-,-,-,51.0,48.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.63,6.85,0.0,-,22.0,45.98,1.24,3.88,0.11,40.0,1.37,61.18,
Pays-de-la-Loire,Données définitives,2023-12-21,10:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,11:00,3814.0,139.0,0.0,898.0,55.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,2665.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1613.0,258.0,-,-,-,53.0,46.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.64,6.9,0.0,-,23.54,49.39,1.44,4.54,0.1,40.0,1.39,62.35,
Pays-de-la-Loire,Données définitives,2023-12-21,11:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,11:30,3833.0,141.0,0.0,914.0,73.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,2649.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1631.0,186.0,-,-,-,51.0,55.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.68,7.0,0.0,-,23.85,50.28,1.9,6.02,0.1,40.0,1.38,62.35,
Pays-de-la-Loire,Données définitives,2023-12-21,11:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,12:00,3860.0,141.0,0.0,954.0,107.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,2602.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1632.0,183.0,-,-,-,51.0,55.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.65,7.0,0.0,-,24.72,52.48,2.77,8.83,0.1,40.0,1.37,62.35,
Pays-de-la-Loire,Données définitives,2023-12-21,12:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,12:30,3739.0,141.0,0.0,1013.0,120.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,2406.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1610.0,195.0,-,-,-,54.0,79.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.77,7.0,0.0,-,27.09,55.72,3.21,9.9,0.11,40.0,1.44,63.53,
Pays-de-la-Loire,Données définitives,2023-12-21,12:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,13:00,3731.0,141.0,0.0,972.0,126.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,2434.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1595.0,176.0,-,-,-,53.0,65.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78,7.0,0.0,-,26.05,53.47,3.38,10.4,0.11,40.0,1.45,63.53,
Pays-de-la-Loire,Données définitives,2023-12-21,13:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,13:30,3602.0,140.0,0.0,963.0,115.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,2325.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1607.0,193.0,-,-,-,51.0,53.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.89,6.95,0.0,-,26.74,52.97,3.19,9.49,0.11,40.0,1.5,63.53,
Pays-de-la-Loire,Données définitives,2023-12-21,13:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,14:00,3693.0,137.0,0.0,960.0,99.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,2440.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1595.0,158.0,-,-,-,53.0,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.71,6.8,0.0,-,26.0,52.81,2.68,8.17,0.11,40.0,1.44,62.35,
Pays-de-la-Loire,Données définitives,2023-12-21,14:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,14:30,3607.0,141.0,0.0,969.0,71.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,2367.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1577.0,168.0,-,-,-,52.0,58.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.91,7.0,0.0,-,26.86,53.3,1.97,5.86,0.11,40.0,1.52,64.71,
Pays-de-la-Loire,Données définitives,2023-12-21,14:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,15:00,3702.0,141.0,0.0,918.0,60.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,2525.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1563.0,129.0,-,-,-,51.0,103.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.81,7.0,0.0,-,24.8,50.5,1.62,4.95,0.11,40.0,1.49,64.71,
Pays-de-la-Loire,Données définitives,2023-12-21,15:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,15:30,3606.0,150.0,0.0,912.0,53.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,2434.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1537.0,102.0,-,-,-,48.0,157.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.16,7.44,0.0,-,25.29,50.17,1.47,4.37,0.11,40.0,1.5,63.53,
Pays-de-la-Loire,Données définitives,2023-12-21,15:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,16:00,3465.0,148.0,0.0,930.0,34.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,2295.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1556.0,102.0,-,-,-,48.0,207.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.27,7.34,0.0,-,26.84,51.16,0.98,2.81,0.12,40.0,1.56,63.53,
Pays-de-la-Loire,Données définitives,2023-12-21,16:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,16:30,3560.0,146.0,0.0,909.0,19.0,4.0,0.0,53.0,0.0,0.0,0.0,0.0,2430.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1525.0,99.0,-,-,-,46.0,103.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1,7.25,0.0,-,25.53,50.0,0.53,1.57,0.11,40.0,1.49,62.35,
Pays-de-la-Loire,Données définitives,2023-12-21,16:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,17:00,3468.0,145.0,0.0,917.0,4.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,2343.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1532.0,142.0,-,-,-,47.0,94.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.18,7.2,0.0,-,26.44,50.44,0.12,0.33,0.12,40.0,1.59,64.71,
Pays-de-la-Loire,Données définitives,2023-12-21,17:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,17:30,3528.0,145.0,0.0,895.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,2428.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1633.0,94.0,-,-,-,48.0,123.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.11,7.2,0.0,-,25.37,49.23,0.0,0.0,0.11,40.0,1.59,65.88,
Pays-de-la-Loire,Données définitives,2023-12-21,17:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,18:00,3692.0,145.0,0.0,883.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,2603.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1647.0,83.0,-,-,-,50.0,121.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.93,7.2,0.0,-,23.92,48.57,0.0,0.0,0.11,40.0,1.54,67.06,
Pays-de-la-Loire,Données définitives,2023-12-21,18:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,18:30,3774.0,146.0,0.0,801.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,2768.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1657.0,39.0,-,-,-,53.0,156.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.87,7.25,0.0,-,21.22,44.06,0.0,0.0,0.11,40.0,1.48,65.88,
Pays-de-la-Loire,Données définitives,2023-12-21,18:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,19:00,3758.0,145.0,0.0,744.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,2808.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1691.0,27.0,-,-,-,55.0,197.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.86,7.2,0.0,-,19.8,40.92,0.0,0.0,0.11,40.0,1.52,67.06,
Pays-de-la-Loire,Données définitives,2023-12-21,19:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,19:30,3741.0,147.0,0.0,714.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,2820.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1598.0,24.0,-,-,-,51.0,286.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.93,7.3,0.0,-,19.09,39.27,0.0,0.0,0.11,40.0,1.5,65.88,
Pays-de-la-Loire,Données définitives,2023-12-21,19:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,20:00,3560.0,149.0,0.0,740.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,2612.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1542.0,24.0,-,-,-,50.0,403.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.19,7.39,0.0,-,20.79,40.7,0.0,0.0,0.11,40.0,1.54,64.71,
Pays-de-la-Loire,Données définitives,2023-12-21,20:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,20:30,3383.0,141.0,0.0,762.0,0.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,2420.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1473.0,37.0,-,-,-,48.0,483.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.17,7.0,0.0,-,22.52,41.91,0.0,0.0,0.12,40.0,1.66,65.88,
Pays-de-la-Loire,Données définitives,2023-12-21,20:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,21:00,3308.0,142.0,0.0,787.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,2318.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1395.0,53.0,-,-,-,46.0,495.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.29,7.05,0.0,-,23.79,43.29,0.0,0.0,0.12,40.0,1.72,67.06,
Pays-de-la-Loire,Données définitives,2023-12-21,21:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,21:30,3102.0,142.0,0.0,787.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,2112.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1336.0,63.0,-,-,-,48.0,570.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.58,7.05,0.0,-,25.37,43.29,0.0,0.0,0.13,40.0,1.84,67.06,
Pays-de-la-Loire,Données définitives,2023-12-21,21:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,22:00,3039.0,142.0,0.0,805.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,2030.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1398.0,23.0,-,-,-,46.0,467.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.67,7.05,0.0,-,26.49,44.28,0.0,0.0,0.13,40.0,1.91,68.24,
Pays-de-la-Loire,Données définitives,2023-12-21,22:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,22:30,3130.0,141.0,0.0,783.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2143.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1494.0,22.0,-,-,-,48.0,652.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.5,7.0,0.0,-,25.02,43.07,0.0,0.0,0.13,40.0,1.88,69.41,
Pays-de-la-Loire,Données définitives,2023-12-21,22:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,23:00,3517.0,141.0,0.0,785.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2527.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1550.0,21.0,-,-,-,55.0,721.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.01,7.0,0.0,-,22.32,43.18,0.0,0.0,0.11,40.0,1.68,69.41,
Pays-de-la-Loire,Données définitives,2023-12-21,23:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-21,23:30,3304.0,142.0,0.0,719.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,2382.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1507.0,36.0,-,-,-,55.0,888.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3,7.05,0.0,-,21.76,39.55,0.0,0.0,0.12,40.0,1.76,68.24,
Pays-de-la-Loire,Données définitives,2023-12-21,23:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,00:00,3185.0,142.0,0.0,703.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2277.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1618.0,46.0,-,-,-,52.0,946.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.46,7.05,0.0,-,22.07,38.67,0.0,0.0,0.13,40.0,1.85,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,00:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,00:30,3186.0,141.0,0.0,689.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,2292.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1545.0,37.0,-,-,-,51.0,796.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.43,7.0,0.0,-,21.63,37.9,0.0,0.0,0.13,40.0,1.88,70.59,
Pays-de-la-Loire,Données définitives,2023-12-22,00:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,01:00,2993.0,141.0,0.0,730.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2058.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1370.0,44.0,-,-,-,45.0,750.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.71,7.0,0.0,-,24.39,40.15,0.0,0.0,0.13,40.0,1.97,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,01:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,01:30,3008.0,141.0,0.0,753.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2051.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1314.0,63.0,-,-,-,48.0,599.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.69,7.0,0.0,-,25.03,41.42,0.0,0.0,0.13,40.0,1.96,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,01:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,02:00,2928.0,141.0,0.0,714.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,2010.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1393.0,40.0,-,-,-,49.0,635.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.82,7.0,0.0,-,24.39,39.27,0.0,0.0,0.14,40.0,2.02,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,02:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,02:30,2925.0,141.0,0.0,768.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,1952.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1307.0,41.0,-,-,-,47.0,699.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.82,7.0,0.0,-,26.26,42.24,0.0,0.0,0.14,40.0,2.05,70.59,
Pays-de-la-Loire,Données définitives,2023-12-22,02:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,03:00,2807.0,142.0,0.0,781.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,1822.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1201.0,40.0,-,-,-,45.0,675.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.06,7.05,0.0,-,27.82,42.96,0.0,0.0,0.14,40.0,2.1,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,03:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,03:30,2725.0,141.0,0.0,787.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,1733.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1140.0,20.0,-,-,-,40.0,616.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.17,7.0,0.0,-,28.88,43.29,0.0,0.0,0.15,40.0,2.17,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,03:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,04:00,2701.0,141.0,0.0,821.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,1677.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1088.0,21.0,-,-,-,38.0,558.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.22,7.0,0.0,-,30.4,45.16,0.0,0.0,0.15,40.0,2.15,68.24,
Pays-de-la-Loire,Données définitives,2023-12-22,04:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-12-22,04:30,2729.0,142.0,0.0,803.0,0.0,4.0,0.0,59.0,0.0,0.0,0.0,0.0,1721.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1065.0,20.0,-,-,-,38.0,596.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.2,7.05,0.0,-,29.42,44.17,0.0,0.0,0.15,40.0,2.16,69.41,
Pays-de-la-Loire,Données définitives,2023-12-22,04:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
