Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Centre-Val de Loire vers Ile-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques d'Ile-de-France vers Ile-de-France,Flux physiques de Normandie vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques d'Occitanie vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Ile-de-France vers Bretagne,Flux physiques de Ile-de-France vers Centre-Val de Loire,Flux physiques de Ile-de-France vers Grand-Est,Flux physiques de Ile-de-France vers Hauts-de-France,Flux physiques de Ile-de-France vers Ile-de-France,Flux physiques de Ile-de-France vers Normandie,Flux physiques de Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Ile-de-France vers Occitanie,Flux physiques de Ile-de-France vers Pays-de-la-Loire,Flux physiques de Ile-de-France vers PACA,Flux physiques Allemagne vers Ile-de-France,Flux physiques Belgique vers Ile-de-France,Flux physiques Espagne vers Ile-de-France,Flux physiques Italie vers Ile-de-France,Flux physiques Luxembourg vers Ile-de-France,Flux physiques Royaume-Uni vers Ile-de-France,Flux physiques Suisse vers Ile-de-France,Flux physiques de Ile-de-France vers Allemagne,Flux physiques de Ile-de-France vers Belgique,Flux physiques de Ile-de-France vers Espagne,Flux physiques de Ile-de-France vers Italie,Flux physiques de Ile-de-France vers Luxembourg,Flux physiques de Ile-de-France vers Royaume-Uni,Flux physiques de Ile-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Ile-de-France,Données définitives,2023-09-07,20:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,20:30,7320.0,0.0,0.0,3.0,0.0,7.0,0.0,128.0,0.0,0.0,0.0,0.0,7187.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,25.0,-,95.0,0.0,120.0,-,170.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,2.07,0.0,0.0,0.1,36.84,1.75,39.63,
Ile-de-France,Données définitives,2023-09-07,20:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,21:00,7109.0,0.0,0.0,12.0,0.0,7.0,0.0,135.0,0.0,0.0,0.0,0.0,6960.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,19.0,-,171.0,0.0,60.0,-,210.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.17,8.28,0.0,0.0,0.1,36.84,1.9,41.8,
Ile-de-France,Données définitives,2023-09-07,21:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,21:30,6905.0,0.0,0.0,18.0,0.0,7.0,0.0,140.0,0.0,0.0,0.0,0.0,6746.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,26.0,-,830.0,0.0,63.0,-,249.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.26,12.41,0.0,0.0,0.1,36.84,2.03,43.34,
Ile-de-France,Données définitives,2023-09-07,21:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,22:00,6572.0,0.0,0.0,16.0,0.0,6.0,0.0,142.0,0.0,0.0,0.0,0.0,6415.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,43.0,-,870.0,0.0,61.0,-,241.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.24,11.03,0.0,0.0,0.09,31.58,2.16,43.96,
Ile-de-France,Données définitives,2023-09-07,22:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,22:30,6496.0,0.0,0.0,19.0,0.0,7.0,0.0,138.0,0.0,0.0,0.0,0.0,6337.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,63.0,-,1052.0,0.0,62.0,-,245.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.29,13.1,0.0,0.0,0.11,36.84,2.12,42.72,
Ile-de-France,Données définitives,2023-09-07,22:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,23:00,6607.0,0.0,0.0,15.0,0.0,7.0,0.0,139.0,0.0,0.0,0.0,0.0,6450.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,79.0,-,1278.0,0.0,64.0,-,257.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.23,10.34,0.0,0.0,0.11,36.84,2.1,43.03,
Ile-de-France,Données définitives,2023-09-07,23:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-07,23:30,6274.0,0.0,0.0,10.0,0.0,7.0,0.0,139.0,0.0,0.0,0.0,0.0,6123.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,142.0,-,1112.0,0.0,59.0,-,235.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.16,6.9,0.0,0.0,0.11,36.84,2.22,43.03,
Ile-de-France,Données définitives,2023-09-07,23:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,00:00,6073.0,0.0,0.0,6.0,0.0,7.0,0.0,140.0,0.0,0.0,0.0,0.0,5926.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,124.0,-,1031.0,0.0,62.0,-,214.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.1,4.14,0.0,0.0,0.12,36.84,2.31,43.34,
Ile-de-France,Données définitives,2023-09-08,00:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,00:30,5738.0,0.0,0.0,5.0,0.0,7.0,0.0,142.0,0.0,0.0,0.0,0.0,5589.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,161.0,-,870.0,0.0,56.0,-,193.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.09,3.45,0.0,0.0,0.12,36.84,2.47,43.96,
Ile-de-France,Données définitives,2023-09-08,00:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,01:00,5368.0,0.0,0.0,5.0,0.0,7.0,0.0,144.0,0.0,0.0,0.0,0.0,5217.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,313.0,-,416.0,0.0,48.0,-,185.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.09,3.45,0.0,0.0,0.13,36.84,2.68,44.58,
Ile-de-France,Données définitives,2023-09-08,01:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,01:30,5133.0,0.0,0.0,7.0,0.0,7.0,0.0,140.0,0.0,0.0,0.0,0.0,4984.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,343.0,-,430.0,0.0,45.0,-,207.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.14,4.83,0.0,0.0,0.14,36.84,2.73,43.34,
Ile-de-France,Données définitives,2023-09-08,01:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,02:00,4903.0,0.0,0.0,8.0,0.0,7.0,0.0,138.0,0.0,0.0,0.0,0.0,4757.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,425.0,-,297.0,0.0,39.0,-,200.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.16,5.52,0.0,0.0,0.14,36.84,2.81,42.72,
Ile-de-France,Données définitives,2023-09-08,02:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,02:30,4829.0,0.0,0.0,6.0,0.0,7.0,0.0,140.0,0.0,0.0,0.0,0.0,4683.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,420.0,-,239.0,30.0,37.0,-,187.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.12,4.14,0.0,0.0,0.14,36.84,2.9,43.34,
Ile-de-France,Données définitives,2023-09-08,02:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,03:00,4727.0,0.0,0.0,5.0,0.0,7.0,0.0,144.0,0.0,0.0,0.0,0.0,4576.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,470.0,-,159.0,46.0,36.0,-,170.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.11,3.45,0.0,0.0,0.15,36.84,3.05,44.58,
Ile-de-France,Données définitives,2023-09-08,03:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,03:30,4685.0,0.0,0.0,3.0,0.0,7.0,0.0,146.0,0.0,0.0,0.0,0.0,4535.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,484.0,-,123.0,76.0,37.0,-,145.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.07,0.0,0.0,0.15,36.84,3.12,45.2,
Ile-de-France,Données définitives,2023-09-08,03:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,04:00,4583.0,0.0,0.0,2.0,0.0,7.0,0.0,147.0,0.0,0.0,0.0,0.0,4430.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,479.0,-,120.0,77.0,36.0,-,146.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,1.38,0.0,0.0,0.15,36.84,3.21,45.51,
Ile-de-France,Données définitives,2023-09-08,04:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,04:30,4633.0,0.0,0.0,4.0,0.0,7.0,0.0,146.0,0.0,0.0,0.0,0.0,4478.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,498.0,-,96.0,94.0,36.0,-,138.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.09,2.76,0.0,0.0,0.15,36.84,3.15,45.2,
Ile-de-France,Données définitives,2023-09-08,04:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,05:00,4696.0,0.0,0.0,3.0,0.0,7.0,0.0,148.0,0.0,0.0,0.0,0.0,4542.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,480.0,-,106.0,95.0,35.0,-,131.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.06,2.07,0.0,0.0,0.15,36.84,3.15,45.82,
Ile-de-France,Données définitives,2023-09-08,05:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,05:30,4876.0,0.0,0.0,2.0,0.0,7.0,0.0,151.0,0.0,0.0,0.0,0.0,4718.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,485.0,-,96.0,91.0,37.0,-,136.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,1.38,0.0,0.0,0.14,36.84,3.1,46.75,
Ile-de-France,Données définitives,2023-09-08,05:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,06:00,5102.0,0.0,0.0,0.0,0.0,7.0,0.0,147.0,0.0,0.0,0.0,0.0,4956.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,395.0,-,104.0,44.0,42.0,-,144.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.0,0.0,0.14,36.84,2.88,45.51,
Ile-de-France,Données définitives,2023-09-08,06:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,06:30,5593.0,0.0,0.0,0.0,0.0,6.0,0.0,149.0,0.0,0.0,0.0,0.0,5435.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,321.0,-,212.0,0.0,43.0,-,126.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.0,0.0,0.11,31.58,2.66,46.13,
Ile-de-France,Données définitives,2023-09-08,06:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,07:00,5900.0,0.0,0.0,0.0,0.0,6.0,0.0,154.0,0.0,0.0,0.0,0.0,5741.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,268.0,-,166.0,0.0,45.0,-,152.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.0,0.0,0.1,31.58,2.61,47.68,
Ile-de-France,Données définitives,2023-09-08,07:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,07:30,6293.0,0.0,0.0,0.0,1.0,6.0,0.0,150.0,0.0,0.0,0.0,0.0,6143.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,220.0,-,82.0,0.0,49.0,-,135.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.02,0.32,0.1,31.58,2.38,46.44,
Ile-de-France,Données définitives,2023-09-08,07:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,08:00,6643.0,0.0,0.0,0.0,9.0,6.0,0.0,150.0,0.0,0.0,0.0,0.0,6478.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,207.0,-,87.0,0.0,93.0,-,128.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,0.14,2.89,0.09,31.58,2.26,46.44,
Ile-de-France,Données définitives,2023-09-08,08:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,08:30,6726.0,0.0,0.0,1.0,26.0,6.0,0.0,140.0,0.0,0.0,0.0,0.0,6562.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,150.0,-,87.0,0.0,101.0,-,154.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.01,0.69,0.39,8.36,0.09,31.58,2.08,43.34,
Ile-de-France,Données définitives,2023-09-08,08:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,09:00,6981.0,0.0,0.0,5.0,50.0,6.0,0.0,138.0,0.0,0.0,0.0,0.0,6788.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,153.0,-,86.0,0.0,50.0,-,163.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.07,3.45,0.72,16.08,0.09,31.58,1.98,42.72,
Ile-de-France,Données définitives,2023-09-08,09:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,09:30,7238.0,0.0,0.0,3.0,76.0,6.0,0.0,131.0,0.0,0.0,0.0,0.0,7026.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,92.0,-,86.0,0.0,52.0,-,196.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,2.07,1.05,24.44,0.08,31.58,1.81,40.56,
Ile-de-France,Données définitives,2023-09-08,09:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,10:00,7386.0,0.0,0.0,1.0,102.0,6.0,0.0,134.0,0.0,0.0,0.0,0.0,7149.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,87.0,-,84.0,0.0,51.0,-,187.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.01,0.69,1.38,32.8,0.08,31.58,1.81,41.49,
Ile-de-France,Données définitives,2023-09-08,10:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,10:30,7455.0,0.0,0.0,0.0,128.0,6.0,0.0,132.0,0.0,0.0,0.0,0.0,7192.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,146.0,-,67.0,0.0,52.0,-,178.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,1.72,41.16,0.08,31.58,1.77,40.87,
Ile-de-France,Données définitives,2023-09-08,10:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,11:00,7567.0,0.0,0.0,0.0,150.0,7.0,0.0,126.0,0.0,0.0,0.0,0.0,7290.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,176.0,-,63.0,0.0,51.0,-,169.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,1.98,48.23,0.09,36.84,1.67,39.01,
Ile-de-France,Données définitives,2023-09-08,11:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,11:30,7616.0,0.0,0.0,0.0,171.0,7.0,0.0,133.0,0.0,0.0,0.0,0.0,7308.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,171.0,-,66.0,0.0,50.0,-,161.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,2.25,54.98,0.09,36.84,1.75,41.18,
Ile-de-France,Données définitives,2023-09-08,11:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,12:00,7949.0,0.0,0.0,0.0,183.0,7.0,0.0,133.0,0.0,0.0,0.0,0.0,7632.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,145.0,-,66.0,0.0,51.0,-,158.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,2.3,58.84,0.09,36.84,1.67,41.18,
Ile-de-France,Données définitives,2023-09-08,12:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,12:30,8013.0,0.0,0.0,0.0,196.0,7.0,0.0,132.0,0.0,0.0,0.0,0.0,7677.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,186.0,-,63.0,0.0,50.0,-,165.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,2.45,63.02,0.09,36.84,1.65,40.87,
Ile-de-France,Données définitives,2023-09-08,12:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,13:00,8026.0,0.0,0.0,0.0,201.0,7.0,0.0,131.0,0.0,0.0,0.0,0.0,7690.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,145.0,-,61.0,0.0,51.0,-,157.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,2.5,64.63,0.09,36.84,1.63,40.56,
Ile-de-France,Données définitives,2023-09-08,13:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,13:30,7996.0,0.0,0.0,0.0,202.0,7.0,0.0,127.0,0.0,0.0,0.0,0.0,7661.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,173.0,-,58.0,0.0,51.0,-,147.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.0,0.0,2.53,64.95,0.09,36.84,1.59,39.32,
Ile-de-France,Données définitives,2023-09-08,13:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,14:00,7910.0,0.0,0.0,2.0,204.0,6.0,0.0,121.0,0.0,0.0,0.0,0.0,7584.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,202.0,-,57.0,0.0,49.0,-,135.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,2.58,65.59,0.08,31.58,1.53,37.46,
Ile-de-France,Données définitives,2023-09-08,14:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,14:30,7879.0,0.0,0.0,2.0,193.0,6.0,0.0,129.0,0.0,0.0,0.0,0.0,7555.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,188.0,-,55.0,0.0,48.0,-,124.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.03,1.38,2.45,62.06,0.08,31.58,1.64,39.94,
Ile-de-France,Données définitives,2023-09-08,14:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2023-09-08,15:00,7746.0,0.0,0.0,3.0,194.0,6.0,0.0,130.0,0.0,0.0,0.0,0.0,7414.0,-,ND,-,ND,ND,ND,-,ND,-,-,-,-,-,229.0,-,51.0,0.0,49.0,-,110.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,ND,0.04,2.07,2.5,62.38,0.08,31.58,1.68,40.25,
