Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2023-10-18,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,20:30,4000.0,389.0,0.0,67.0,0.0,1515.0,0.0,65.0,0.0,0.0,0.0,0.0,1965.0,ND,-,-,-,-,-,-,-,-,ND,-,-,457.0,-,-,-,-,-,-,-,-,81.0,-,-,-,-,-,ND,-,-,-,-,-,-,209.0,-,-,-,9.73,14.32,0.0,ND,1.68,69.79,0.0,0.0,37.88,46.15,1.63,21.89,
PACA,Données définitives,2023-10-18,20:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,21:00,3863.0,289.0,0.0,66.0,0.0,1418.0,0.0,66.0,0.0,0.0,0.0,0.0,2024.0,ND,-,-,-,-,-,-,-,-,ND,-,-,401.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,186.0,-,-,-,7.48,10.64,0.0,ND,1.71,68.75,0.0,0.0,36.71,43.19,1.71,22.22,
PACA,Données définitives,2023-10-18,21:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,21:30,3683.0,341.0,0.0,70.0,0.0,1356.0,0.0,65.0,0.0,0.0,0.0,0.0,1852.0,ND,-,-,-,-,-,-,-,-,ND,-,-,378.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,178.0,-,-,-,9.26,12.55,0.0,ND,1.9,72.92,0.0,0.0,36.82,41.3,1.76,21.89,
PACA,Données définitives,2023-10-18,21:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,22:00,3642.0,278.0,0.0,70.0,0.0,1334.0,0.0,64.0,0.0,0.0,0.0,0.0,1897.0,ND,-,-,-,-,-,-,-,-,ND,-,-,353.0,-,-,-,-,-,-,-,-,94.0,-,-,-,-,-,ND,-,-,-,-,-,-,207.0,-,-,-,7.63,10.23,0.0,ND,1.92,72.92,0.0,0.0,36.63,40.63,1.76,21.55,
PACA,Données définitives,2023-10-18,22:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,22:30,3545.0,26.0,0.0,67.0,0.0,1124.0,-51.0,64.0,0.0,0.0,0.0,0.0,2317.0,ND,-,-,-,-,-,-,-,-,ND,-,-,180.0,-,-,-,-,-,-,-,-,90.0,-,-,-,-,-,ND,-,-,-,-,-,-,173.0,-,-,-,0.73,0.96,0.0,ND,1.89,69.79,0.0,0.0,31.71,34.24,1.81,21.55,
PACA,Données définitives,2023-10-18,22:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,23:00,3713.0,28.0,0.0,66.0,0.0,1154.0,-51.0,62.0,0.0,0.0,0.0,0.0,2455.0,ND,-,-,-,-,-,-,-,-,ND,-,-,139.0,-,-,-,-,-,-,-,-,90.0,-,-,-,-,-,ND,-,-,-,-,-,-,180.0,-,-,-,0.75,1.03,0.0,ND,1.78,68.75,0.0,0.0,31.08,35.15,1.67,20.88,
PACA,Données définitives,2023-10-18,23:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-18,23:30,3917.0,28.0,0.0,65.0,0.0,1175.0,-51.0,64.0,0.0,0.0,0.0,0.0,2636.0,ND,-,-,-,-,-,-,-,-,ND,-,-,107.0,-,-,-,-,-,-,-,-,78.0,-,-,-,-,-,ND,-,-,-,-,-,-,198.0,-,-,-,0.71,1.03,0.0,ND,1.66,67.71,0.0,0.0,30.0,35.79,1.63,21.55,
PACA,Données définitives,2023-10-18,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,00:00,3622.0,28.0,0.0,64.0,0.0,1156.0,-51.0,65.0,0.0,0.0,0.0,0.0,2360.0,ND,-,-,-,-,-,-,-,-,ND,-,-,101.0,-,-,-,-,-,-,-,-,89.0,-,-,-,-,-,ND,-,-,-,-,-,-,190.0,-,-,-,0.77,1.03,0.0,ND,1.77,66.67,0.0,0.0,31.92,35.21,1.79,21.89,
PACA,Données définitives,2023-10-19,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,00:30,3386.0,29.0,0.0,66.0,0.0,1187.0,-51.0,66.0,0.0,0.0,0.0,0.0,2090.0,ND,-,-,-,-,-,-,-,-,ND,-,-,179.0,-,-,-,-,-,-,-,-,98.0,-,-,-,-,-,ND,-,-,-,-,-,-,217.0,-,-,-,0.86,1.07,0.0,ND,1.95,68.75,0.0,0.0,35.06,36.16,1.95,22.22,
PACA,Données définitives,2023-10-19,00:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,01:00,3306.0,29.0,0.0,66.0,0.0,1109.0,-51.0,65.0,0.0,0.0,0.0,0.0,2089.0,ND,-,-,-,-,-,-,-,-,ND,-,-,153.0,-,-,-,-,-,-,-,-,97.0,-,-,-,-,-,ND,-,-,-,-,-,-,195.0,-,-,-,0.88,1.07,0.0,ND,2.0,68.75,0.0,0.0,33.55,33.78,1.97,21.89,
PACA,Données définitives,2023-10-19,01:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,01:30,3265.0,29.0,0.0,68.0,0.0,976.0,-51.0,66.0,0.0,0.0,0.0,0.0,2178.0,ND,-,-,-,-,-,-,-,-,ND,-,-,134.0,-,-,-,-,-,-,-,-,93.0,-,-,-,-,-,ND,-,-,-,-,-,-,190.0,-,-,-,0.89,1.07,0.0,ND,2.08,70.83,0.0,0.0,29.89,29.73,2.02,22.22,
PACA,Données définitives,2023-10-19,01:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,02:00,3247.0,29.0,0.0,67.0,0.0,971.0,-51.0,66.0,0.0,0.0,0.0,0.0,2166.0,ND,-,-,-,-,-,-,-,-,ND,-,-,149.0,-,-,-,-,-,-,-,-,103.0,-,-,-,-,-,ND,-,-,-,-,-,-,221.0,-,-,-,0.89,1.07,0.0,ND,2.06,69.79,0.0,0.0,29.9,29.58,2.03,22.22,
PACA,Données définitives,2023-10-19,02:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,02:30,3258.0,29.0,0.0,64.0,0.0,1041.0,-51.0,69.0,0.0,0.0,0.0,0.0,2106.0,ND,-,-,-,-,-,-,-,-,ND,-,-,191.0,-,-,-,-,-,-,-,-,97.0,-,-,-,-,-,ND,-,-,-,-,-,-,214.0,-,-,-,0.89,1.07,0.0,ND,1.96,66.67,0.0,0.0,31.95,31.71,2.12,23.23,
PACA,Données définitives,2023-10-19,02:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,03:00,3125.0,29.0,0.0,67.0,0.0,1039.0,-51.0,65.0,0.0,0.0,0.0,0.0,1977.0,ND,-,-,-,-,-,-,-,-,ND,-,-,211.0,-,-,-,-,-,-,-,-,106.0,-,-,-,-,-,ND,-,-,-,-,-,-,204.0,-,-,-,0.93,1.07,0.0,ND,2.14,69.79,0.0,0.0,33.25,31.65,2.08,21.89,
PACA,Données définitives,2023-10-19,03:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,03:30,3013.0,29.0,0.0,67.0,0.0,1053.0,-51.0,66.0,0.0,0.0,0.0,0.0,1849.0,ND,-,-,-,-,-,-,-,-,ND,-,-,300.0,-,-,-,-,-,-,-,-,113.0,-,-,-,-,-,ND,-,-,-,-,-,-,207.0,-,-,-,0.96,1.07,0.0,ND,2.22,69.79,0.0,0.0,34.95,32.07,2.19,22.22,
PACA,Données définitives,2023-10-19,03:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,04:00,2924.0,29.0,0.0,67.0,0.0,1058.0,-51.0,64.0,0.0,0.0,0.0,0.0,1757.0,ND,-,-,-,-,-,-,-,-,ND,-,-,290.0,-,-,-,-,-,-,-,-,114.0,-,-,-,-,-,ND,-,-,-,-,-,-,197.0,-,-,-,0.99,1.07,0.0,ND,2.29,69.79,0.0,0.0,36.18,32.23,2.19,21.55,
PACA,Données définitives,2023-10-19,04:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,04:30,2912.0,29.0,0.0,66.0,0.0,911.0,-51.0,65.0,0.0,0.0,0.0,0.0,1892.0,ND,-,-,-,-,-,-,-,-,ND,-,-,249.0,-,-,-,-,-,-,-,-,112.0,-,-,-,-,-,ND,-,-,-,-,-,-,199.0,-,-,-,1.0,1.07,0.0,ND,2.27,68.75,0.0,0.0,31.28,27.75,2.23,21.89,
PACA,Données définitives,2023-10-19,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,05:00,2892.0,28.0,0.0,63.0,0.0,968.0,-51.0,65.0,0.0,0.0,0.0,0.0,1820.0,ND,-,-,-,-,-,-,-,-,ND,-,-,233.0,-,-,-,-,-,-,-,-,131.0,-,-,-,-,-,ND,-,-,-,-,-,-,204.0,-,-,-,0.97,1.03,0.0,ND,2.18,65.63,0.0,0.0,33.47,29.49,2.25,21.89,
PACA,Données définitives,2023-10-19,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,05:30,2950.0,26.0,0.0,62.0,0.0,1086.0,-51.0,68.0,0.0,0.0,0.0,0.0,1759.0,ND,-,-,-,-,-,-,-,-,ND,-,-,340.0,-,-,-,-,-,-,-,-,138.0,-,-,-,-,-,ND,-,-,-,-,-,-,220.0,-,-,-,0.88,0.96,0.0,ND,2.1,64.58,0.0,0.0,36.81,33.08,2.31,22.9,
PACA,Données définitives,2023-10-19,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,06:00,3050.0,56.0,0.0,65.0,0.0,1261.0,-51.0,71.0,0.0,0.0,0.0,0.0,1647.0,ND,-,-,-,-,-,-,-,-,ND,-,-,432.0,-,-,-,-,-,-,-,-,150.0,-,-,-,-,-,ND,-,-,-,-,-,-,174.0,-,-,-,1.84,2.06,0.0,ND,2.13,67.71,0.0,0.0,41.34,38.41,2.33,23.91,
PACA,Données définitives,2023-10-19,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,06:30,3269.0,65.0,0.0,63.0,0.0,1579.0,-51.0,71.0,0.0,0.0,0.0,0.0,1543.0,ND,-,-,-,-,-,-,-,-,ND,-,-,603.0,-,-,-,-,-,-,-,-,143.0,-,-,-,-,-,ND,-,-,-,-,-,-,200.0,-,-,-,1.99,2.39,0.0,ND,1.93,65.63,0.0,0.0,48.3,48.1,2.17,23.91,
PACA,Données définitives,2023-10-19,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,07:00,3480.0,173.0,0.0,67.0,0.0,1578.0,0.0,71.0,0.0,0.0,0.0,0.0,1593.0,ND,-,-,-,-,-,-,-,-,ND,-,-,588.0,-,-,-,-,-,-,-,-,136.0,-,-,-,-,-,ND,-,-,-,-,-,-,181.0,-,-,-,4.97,6.37,0.0,ND,1.93,69.79,0.0,0.0,45.34,48.07,2.04,23.91,
PACA,Données définitives,2023-10-19,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,07:30,3674.0,262.0,0.0,67.0,0.0,1638.0,0.0,71.0,0.0,0.0,0.0,0.0,1637.0,ND,-,-,-,-,-,-,-,-,ND,-,-,548.0,-,-,-,-,-,-,-,-,133.0,-,-,-,-,-,ND,-,-,-,-,-,-,201.0,-,-,-,7.13,9.64,0.0,ND,1.82,69.79,0.0,0.0,44.58,49.89,1.93,23.91,
PACA,Données définitives,2023-10-19,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,08:00,3731.0,352.0,0.0,72.0,0.0,1629.0,0.0,71.0,0.0,0.0,0.0,0.0,1607.0,ND,-,-,-,-,-,-,-,-,ND,-,-,528.0,-,-,-,-,-,-,-,-,142.0,-,-,-,-,-,ND,-,-,-,-,-,-,218.0,-,-,-,9.43,12.96,0.0,ND,1.93,75.0,0.0,0.0,43.66,49.62,1.9,23.91,
PACA,Données définitives,2023-10-19,08:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,08:30,3816.0,434.0,0.0,71.0,31.0,1530.0,0.0,70.0,0.0,0.0,0.0,0.0,1681.0,ND,-,-,-,-,-,-,-,-,ND,-,-,473.0,-,-,-,-,-,-,-,-,132.0,-,-,-,-,-,ND,-,-,-,-,-,-,188.0,-,-,-,11.37,15.97,0.0,ND,1.86,73.96,0.81,1.38,40.09,46.6,1.83,23.57,
PACA,Données définitives,2023-10-19,08:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,09:00,3889.0,434.0,0.0,71.0,99.0,1475.0,0.0,70.0,0.0,0.0,0.0,0.0,1740.0,ND,-,-,-,-,-,-,-,-,ND,-,-,423.0,-,-,-,-,-,-,-,-,131.0,-,-,-,-,-,ND,-,-,-,-,-,-,193.0,-,-,-,11.16,15.97,0.0,ND,1.83,73.96,2.55,4.4,37.93,44.93,1.8,23.57,
PACA,Données définitives,2023-10-19,09:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,09:30,3952.0,434.0,0.0,71.0,151.0,1448.0,0.0,70.0,0.0,0.0,0.0,0.0,1779.0,ND,-,-,-,-,-,-,-,-,ND,-,-,473.0,-,-,-,-,-,-,-,-,146.0,-,-,-,-,-,ND,-,-,-,-,-,-,213.0,-,-,-,10.98,15.97,0.0,ND,1.8,73.96,3.82,6.72,36.64,44.11,1.77,23.57,
PACA,Données définitives,2023-10-19,09:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,10:00,3977.0,437.0,0.0,73.0,258.0,1443.0,0.0,69.0,0.0,0.0,0.0,0.0,1696.0,ND,-,-,-,-,-,-,-,-,ND,-,-,517.0,-,-,-,-,-,-,-,-,150.0,-,-,-,-,-,ND,-,-,-,-,-,-,221.0,-,-,-,10.99,16.08,0.0,ND,1.84,76.04,6.49,11.48,36.28,43.95,1.73,23.23,
PACA,Données définitives,2023-10-19,10:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,10:30,4010.0,437.0,0.0,73.0,396.0,1478.0,0.0,72.0,0.0,0.0,0.0,0.0,1554.0,ND,-,-,-,-,-,-,-,-,ND,-,-,537.0,-,-,-,-,-,-,-,-,142.0,-,-,-,-,-,ND,-,-,-,-,-,-,216.0,-,-,-,10.9,16.08,0.0,ND,1.82,76.04,9.88,17.62,36.86,45.02,1.8,24.24,
PACA,Données définitives,2023-10-19,10:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,11:00,4127.0,433.0,0.0,69.0,475.0,1418.0,0.0,71.0,0.0,0.0,0.0,0.0,1660.0,ND,-,-,-,-,-,-,-,-,ND,-,-,486.0,-,-,-,-,-,-,-,-,157.0,-,-,-,-,-,ND,-,-,-,-,-,-,183.0,-,-,-,10.49,15.94,0.0,ND,1.67,71.88,11.51,21.13,34.36,43.19,1.72,23.91,
PACA,Données définitives,2023-10-19,11:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,11:30,4125.0,437.0,0.0,68.0,426.0,1437.0,0.0,72.0,0.0,0.0,0.0,0.0,1685.0,ND,-,-,-,-,-,-,-,-,ND,-,-,492.0,-,-,-,-,-,-,-,-,191.0,-,-,-,-,-,ND,-,-,-,-,-,-,214.0,-,-,-,10.59,16.08,0.0,ND,1.65,70.83,10.33,18.95,34.84,43.77,1.75,24.24,
PACA,Données définitives,2023-10-19,11:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,12:00,4295.0,435.0,0.0,66.0,332.0,1438.0,0.0,71.0,0.0,0.0,0.0,0.0,1954.0,ND,-,-,-,-,-,-,-,-,ND,-,-,429.0,-,-,-,-,-,-,-,-,193.0,-,-,-,-,-,ND,-,-,-,-,-,-,177.0,-,-,-,10.13,16.01,0.0,ND,1.54,68.75,7.73,14.77,33.48,43.8,1.65,23.91,
PACA,Données définitives,2023-10-19,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,12:30,4268.0,432.0,0.0,52.0,363.0,1478.0,0.0,70.0,0.0,0.0,0.0,0.0,1874.0,ND,-,-,-,-,-,-,-,-,ND,-,-,430.0,-,-,-,-,-,-,-,-,196.0,-,-,-,-,-,ND,-,-,-,-,-,-,178.0,-,-,-,10.12,15.9,0.0,ND,1.22,54.17,8.51,16.15,34.63,45.02,1.64,23.57,
PACA,Données définitives,2023-10-19,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,13:00,4284.0,435.0,0.0,45.0,410.0,1453.0,0.0,70.0,0.0,0.0,0.0,0.0,1871.0,ND,-,-,-,-,-,-,-,-,ND,-,-,434.0,-,-,-,-,-,-,-,-,199.0,-,-,-,-,-,ND,-,-,-,-,-,-,220.0,-,-,-,10.15,16.01,0.0,ND,1.05,46.88,9.57,18.24,33.92,44.26,1.63,23.57,
PACA,Données définitives,2023-10-19,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,13:30,4200.0,435.0,0.0,47.0,412.0,1408.0,0.0,71.0,0.0,0.0,0.0,0.0,1827.0,ND,-,-,-,-,-,-,-,-,ND,-,-,409.0,-,-,-,-,-,-,-,-,203.0,-,-,-,-,-,ND,-,-,-,-,-,-,200.0,-,-,-,10.36,16.01,0.0,ND,1.12,48.96,9.81,18.33,33.52,42.89,1.69,23.91,
PACA,Données définitives,2023-10-19,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,14:00,4204.0,435.0,0.0,50.0,361.0,1326.0,0.0,70.0,0.0,0.0,0.0,0.0,1962.0,ND,-,-,-,-,-,-,-,-,ND,-,-,389.0,-,-,-,-,-,-,-,-,216.0,-,-,-,-,-,ND,-,-,-,-,-,-,208.0,-,-,-,10.35,16.01,0.0,ND,1.19,52.08,8.59,16.06,31.54,40.39,1.67,23.57,
PACA,Données définitives,2023-10-19,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,14:30,4174.0,435.0,0.0,53.0,324.0,1339.0,0.0,70.0,0.0,0.0,0.0,0.0,1953.0,ND,-,-,-,-,-,-,-,-,ND,-,-,393.0,-,-,-,-,-,-,-,-,209.0,-,-,-,-,-,ND,-,-,-,-,-,-,193.0,-,-,-,10.42,16.01,0.0,ND,1.27,55.21,7.76,14.41,32.08,40.79,1.68,23.57,
PACA,Données définitives,2023-10-19,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,15:00,4050.0,437.0,0.0,51.0,229.0,1400.0,0.0,70.0,0.0,0.0,0.0,0.0,1862.0,ND,-,-,-,-,-,-,-,-,ND,-,-,445.0,-,-,-,-,-,-,-,-,198.0,-,-,-,-,-,ND,-,-,-,-,-,-,212.0,-,-,-,10.79,16.08,0.0,ND,1.26,53.13,5.65,10.19,34.57,42.64,1.73,23.57,
PACA,Données définitives,2023-10-19,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2023-10-19,15:30,3934.0,439.0,0.0,49.0,263.0,1290.0,0.0,66.0,0.0,0.0,0.0,0.0,1827.0,ND,-,-,-,-,-,-,-,-,ND,-,-,417.0,-,-,-,-,-,-,-,-,206.0,-,-,-,-,-,ND,-,-,-,-,-,-,214.0,-,-,-,11.16,16.16,0.0,ND,1.25,51.04,6.69,11.7,32.79,39.29,1.68,22.22,
PACA,Données définitives,2023-10-19,15:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
