Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Centre-Val de Loire vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques d'Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Normandie vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques d'Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Auvergne-Rhône-Alpes vers Centre-Val de Loire,Flux physiques de Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Auvergne-Rhône-Alpes vers Normandie,Flux physiques de Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Auvergne-Rhône-Alpes vers PACA,Flux physiques Allemagne vers Auvergne-Rhône-Alpes,Flux physiques Belgique vers Auvergne-Rhône-Alpes,Flux physiques Espagne vers Auvergne-Rhône-Alpes,Flux physiques Italie vers Auvergne-Rhône-Alpes,Flux physiques Luxembourg vers Auvergne-Rhône-Alpes,Flux physiques Royaume-Uni vers Auvergne-Rhône-Alpes,Flux physiques Suisse vers Auvergne-Rhône-Alpes,Flux physiques de Auvergne-Rhône-Alpes vers Allemagne,Flux physiques de Auvergne-Rhône-Alpes vers Belgique,Flux physiques de Auvergne-Rhône-Alpes vers Espagne,Flux physiques de Auvergne-Rhône-Alpes vers Italie,Flux physiques de Auvergne-Rhône-Alpes vers Luxembourg,Flux physiques de Auvergne-Rhône-Alpes vers Royaume-Uni,Flux physiques de Auvergne-Rhône-Alpes vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,11:30,8777.0,173.0,11253.0,150.0,521.0,2691.0,-94.0,110.0,0.0,0.0,0.0,0.0,-6028.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,421.0,-,0.0,-,-,-,-,103.0,4477.0,-,507.0,-,-,-,ND,-,-,ND,-,-,-,2738.0,-,-,1264.0,1.97,17.67,128.21,82.93,1.71,20.75,5.94,28.59,30.66,23.6,1.25,57.59,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,11:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,12:00,8077.0,173.0,11253.0,142.0,582.0,2676.0,-327.0,101.0,0.0,0.0,0.0,0.0,-6523.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,452.0,-,0.0,-,-,-,-,103.0,4871.0,-,548.0,-,-,-,ND,-,-,ND,-,-,-,2634.0,-,-,1196.0,2.14,17.67,139.32,82.93,1.76,19.64,7.21,31.94,33.13,23.47,1.25,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,12:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,12:30,8577.0,172.0,11255.0,133.0,558.0,3158.0,-327.0,102.0,0.0,0.0,0.0,0.0,-6472.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,463.0,-,0.0,-,-,-,-,82.0,4880.0,-,502.0,-,-,-,ND,-,-,ND,-,-,-,2612.0,-,-,1147.0,2.01,17.57,131.22,82.94,1.55,18.4,6.51,30.63,36.82,27.69,1.19,53.4,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,12:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,13:00,8249.0,172.0,11186.0,122.0,528.0,2867.0,-327.0,101.0,0.0,0.0,0.0,0.0,-6399.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,509.0,-,0.0,-,-,-,-,74.0,4749.0,-,459.0,-,-,-,ND,-,-,ND,-,-,-,2712.0,-,-,1213.0,2.09,17.57,135.6,82.43,1.48,16.87,6.4,28.98,34.76,25.14,1.22,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,13:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,13:30,8364.0,173.0,11243.0,110.0,489.0,3043.0,-327.0,101.0,0.0,0.0,0.0,0.0,-6468.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,458.0,-,0.0,-,-,-,-,74.0,4780.0,-,437.0,-,-,-,ND,-,-,ND,-,-,-,2820.0,-,-,1359.0,2.07,17.67,134.42,82.85,1.32,15.21,5.85,26.84,36.38,26.69,1.21,52.88,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,13:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,14:00,8055.0,173.0,11244.0,115.0,440.0,2860.0,-327.0,103.0,0.0,0.0,0.0,0.0,-6553.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,443.0,-,1.0,-,-,-,-,74.0,4826.0,-,484.0,-,-,-,ND,-,-,ND,-,-,-,2816.0,-,-,1325.0,2.15,17.67,139.59,82.86,1.43,15.91,5.46,24.15,35.51,25.08,1.28,53.93,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,14:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,14:30,8162.0,174.0,11243.0,119.0,347.0,2745.0,-94.0,111.0,0.0,0.0,0.0,0.0,-6483.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,430.0,-,0.0,-,-,-,-,84.0,4724.0,-,521.0,-,-,-,ND,-,-,ND,-,-,-,2915.0,-,-,1306.0,2.13,17.77,137.75,82.85,1.46,16.46,4.25,19.05,33.63,24.07,1.36,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,14:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,15:00,7987.0,173.0,11243.0,121.0,283.0,2717.0,-94.0,109.0,0.0,0.0,0.0,0.0,-6565.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,342.0,-,0.0,-,-,-,-,103.0,4898.0,-,581.0,-,-,-,ND,-,-,ND,-,-,-,2837.0,-,-,1263.0,2.17,17.67,140.77,82.85,1.51,16.74,3.54,15.53,34.02,23.83,1.36,57.07,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,15:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,15:30,8250.0,174.0,11229.0,132.0,203.0,2698.0,-94.0,111.0,0.0,0.0,0.0,0.0,-6202.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,325.0,-,0.0,-,-,-,-,103.0,4722.0,-,601.0,-,-,-,ND,-,-,ND,-,-,-,2806.0,-,-,1264.0,2.11,17.77,136.11,82.75,1.6,18.26,2.46,11.14,32.7,23.66,1.35,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,15:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,16:00,7616.0,174.0,11226.0,130.0,128.0,2715.0,-94.0,113.0,0.0,0.0,0.0,0.0,-6777.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,278.0,-,2.0,-,-,-,-,105.0,5184.0,-,635.0,-,-,-,ND,-,-,ND,-,-,-,2763.0,-,-,1249.0,2.28,17.77,147.4,82.73,1.71,17.98,1.68,7.03,35.65,23.81,1.48,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,16:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,16:30,7989.0,174.0,11219.0,134.0,69.0,3174.0,-94.0,116.0,0.0,0.0,0.0,0.0,-6803.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,168.0,-,26.0,-,-,-,-,107.0,5734.0,-,700.0,-,-,-,ND,-,-,ND,-,-,-,2529.0,-,-,991.0,2.18,17.77,140.43,82.68,1.68,18.53,0.86,3.79,39.73,27.83,1.45,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,16:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,17:00,8128.0,174.0,11219.0,163.0,17.0,3309.0,-13.0,114.0,0.0,0.0,0.0,0.0,-6855.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,81.0,-,28.0,-,-,-,-,115.0,5735.0,-,731.0,-,-,-,ND,-,-,ND,-,-,-,2671.0,-,-,1008.0,2.14,17.77,138.03,82.68,2.01,22.54,0.21,0.93,40.71,29.02,1.4,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,17:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,17:30,8213.0,174.0,11205.0,164.0,1.0,3349.0,-13.0,113.0,0.0,0.0,0.0,0.0,-6780.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,61.0,-,24.0,-,-,-,-,114.0,5949.0,-,793.0,-,-,-,ND,-,-,ND,-,-,-,2505.0,-,-,804.0,2.12,17.77,136.43,82.57,2.0,22.68,0.01,0.05,40.78,29.37,1.38,59.16,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,17:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,18:00,8492.0,177.0,11280.0,162.0,0.0,3868.0,-13.0,114.0,0.0,0.0,0.0,0.0,-7096.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,66.0,-,26.0,-,-,-,-,117.0,6170.0,-,850.0,-,-,-,ND,-,-,ND,-,-,-,2511.0,-,-,758.0,2.08,18.08,132.83,83.12,1.91,22.41,0.0,0.0,45.55,33.92,1.34,59.69,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,18:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,18:30,8811.0,178.0,11283.0,177.0,0.0,4133.0,-13.0,116.0,0.0,0.0,0.0,0.0,-7064.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,72.0,-,21.0,-,-,-,-,124.0,6217.0,-,755.0,-,-,-,ND,-,-,ND,-,-,-,2540.0,-,-,701.0,2.02,18.18,128.06,83.15,2.01,24.48,0.0,0.0,46.91,36.24,1.32,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,18:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,19:00,8654.0,178.0,11281.0,183.0,0.0,4705.0,-13.0,116.0,0.0,0.0,0.0,0.0,-7795.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,63.0,-,65.0,-,-,-,-,129.0,6780.0,-,827.0,-,-,-,ND,-,-,ND,-,-,-,2547.0,-,-,697.0,2.06,18.18,130.36,83.13,2.11,25.31,0.0,0.0,54.37,41.26,1.34,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,19:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,19:30,8547.0,178.0,11302.0,193.0,0.0,4758.0,-13.0,116.0,0.0,0.0,0.0,0.0,-7987.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,43.0,-,72.0,-,-,-,-,125.0,6965.0,-,942.0,-,-,-,ND,-,-,ND,-,-,-,2576.0,-,-,759.0,2.08,18.18,132.23,83.29,2.26,26.69,0.0,0.0,55.67,41.73,1.36,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,19:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,20:00,8306.0,178.0,11305.0,204.0,0.0,4440.0,-13.0,116.0,0.0,0.0,0.0,0.0,-7924.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,58.0,-,76.0,-,-,-,-,126.0,7049.0,-,977.0,-,-,-,ND,-,-,ND,-,-,-,2501.0,-,-,728.0,2.14,18.18,136.11,83.31,2.46,28.22,0.0,0.0,53.46,38.94,1.4,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,20:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,20:30,8576.0,177.0,11264.0,206.0,0.0,3942.0,-13.0,116.0,0.0,0.0,0.0,0.0,-7116.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,59.0,-,93.0,-,-,-,-,127.0,7269.0,-,920.0,-,-,-,ND,-,-,ND,-,-,-,2275.0,-,-,739.0,2.06,18.08,131.34,83.01,2.4,28.49,0.0,0.0,45.97,34.57,1.35,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,20:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,21:00,8736.0,178.0,11147.0,204.0,0.0,2855.0,-14.0,116.0,0.0,0.0,0.0,0.0,-5750.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,72.0,-,73.0,-,-,-,-,113.0,6939.0,-,832.0,-,-,-,ND,-,-,ND,-,-,-,2139.0,-,-,739.0,2.04,18.18,127.6,82.14,2.34,28.22,0.0,0.0,32.68,25.04,1.33,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,21:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,21:30,7815.0,177.0,11207.0,218.0,0.0,2703.0,-665.0,115.0,0.0,0.0,0.0,0.0,-5940.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,66.0,-,88.0,-,-,-,-,115.0,7018.0,-,826.0,-,-,-,ND,-,-,ND,-,-,-,2386.0,-,-,683.0,2.26,18.08,143.4,82.59,2.79,30.15,0.0,0.0,34.59,23.7,1.47,60.21,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,21:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,22:00,8118.0,178.0,11151.0,227.0,0.0,2484.0,-832.0,116.0,0.0,0.0,0.0,0.0,-5207.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,58.0,-,67.0,-,-,-,-,97.0,6586.0,-,783.0,-,-,-,ND,-,-,ND,-,-,-,2313.0,-,-,732.0,2.19,18.18,137.36,82.17,2.8,31.4,0.0,0.0,30.6,21.78,1.43,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,22:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,22:30,7442.0,178.0,11156.0,210.0,0.0,2591.0,-1322.0,118.0,0.0,0.0,0.0,0.0,-5487.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,41.0,-,95.0,-,-,-,-,97.0,6757.0,-,814.0,-,-,-,ND,-,-,ND,-,-,-,2187.0,-,-,736.0,2.39,18.18,149.91,82.21,2.82,29.05,0.0,0.0,34.82,22.72,1.59,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,22:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,23:00,8297.0,178.0,11190.0,189.0,0.0,2234.0,-1134.0,118.0,0.0,0.0,0.0,0.0,-4477.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,25.0,-,65.0,-,-,-,-,94.0,6394.0,-,791.0,-,-,-,ND,-,-,ND,-,-,-,2032.0,-,-,772.0,2.15,18.18,134.87,82.46,2.28,26.14,0.0,0.0,26.93,19.59,1.42,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,23:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,23:30,7744.0,178.0,11151.0,180.0,0.0,2100.0,-1330.0,111.0,0.0,0.0,0.0,0.0,-4645.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,23.0,-,65.0,-,-,-,-,89.0,6311.0,-,782.0,-,-,-,ND,-,-,ND,-,-,-,2089.0,-,-,888.0,2.3,18.18,144.0,82.17,2.32,24.9,0.0,0.0,27.12,18.42,1.43,58.12,
Auvergne-Rhône-Alpes,Données définitives,2023-01-04,23:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,00:00,7507.0,178.0,11129.0,183.0,0.0,2054.0,-1499.0,117.0,0.0,0.0,0.0,0.0,-4655.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,23.0,-,91.0,-,-,-,-,83.0,6733.0,-,778.0,-,-,-,ND,-,-,ND,-,-,-,1992.0,-,-,916.0,2.37,18.18,148.25,82.01,2.44,25.31,0.0,0.0,27.36,18.01,1.56,61.26,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,00:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,00:30,7315.0,178.0,11160.0,206.0,0.0,1843.0,-1887.0,117.0,0.0,0.0,0.0,0.0,-4302.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,37.0,-,117.0,-,-,-,-,84.0,6914.0,-,797.0,-,-,-,ND,-,-,ND,-,-,-,1516.0,-,-,751.0,2.43,18.18,152.56,82.24,2.82,28.49,0.0,0.0,25.19,16.16,1.6,61.26,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,00:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,01:00,7476.0,178.0,11117.0,228.0,0.0,1906.0,-2137.0,118.0,0.0,0.0,0.0,0.0,-3934.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,41.0,-,114.0,-,-,-,-,91.0,6749.0,-,790.0,-,-,-,ND,-,-,ND,-,-,-,1546.0,-,-,751.0,2.38,18.18,148.7,81.92,3.05,31.54,0.0,0.0,25.49,16.71,1.58,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,01:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,01:30,7225.0,177.0,10669.0,247.0,0.0,1785.0,-2068.0,119.0,0.0,0.0,0.0,0.0,-3705.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,22.0,-,113.0,-,-,-,-,41.0,6586.0,-,811.0,-,-,-,ND,-,-,ND,-,-,-,1542.0,-,-,735.0,2.45,18.08,147.67,78.62,3.42,34.16,0.0,0.0,24.71,15.65,1.65,62.3,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,01:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,02:00,7227.0,177.0,10676.0,272.0,0.0,1773.0,-2075.0,117.0,0.0,0.0,0.0,0.0,-3713.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,19.0,-,111.0,-,-,-,-,40.0,6640.0,-,825.0,-,-,-,ND,-,-,ND,-,-,-,1581.0,-,-,742.0,2.45,18.08,147.72,78.67,3.76,37.62,0.0,0.0,24.53,15.55,1.62,61.26,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,02:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,02:30,7376.0,175.0,10732.0,284.0,0.0,1703.0,-2035.0,115.0,0.0,0.0,0.0,0.0,-3599.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,19.0,-,106.0,-,-,-,-,39.0,6541.0,-,819.0,-,-,-,ND,-,-,ND,-,-,-,1560.0,-,-,767.0,2.37,17.88,145.5,79.09,3.85,39.28,0.0,0.0,23.09,14.93,1.56,60.21,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,02:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,03:00,7097.0,175.0,10696.0,281.0,0.0,1748.0,-2080.0,115.0,0.0,0.0,0.0,0.0,-3837.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,20.0,-,104.0,-,-,-,-,39.0,6509.0,-,787.0,-,-,-,ND,-,-,ND,-,-,-,1584.0,-,-,782.0,2.47,17.88,150.71,78.82,3.96,38.87,0.0,0.0,24.63,15.33,1.62,60.21,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,03:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,03:30,7070.0,175.0,10722.0,267.0,0.0,1709.0,-2061.0,116.0,0.0,0.0,0.0,0.0,-3857.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,37.0,-,100.0,-,-,-,-,41.0,6315.0,-,763.0,-,-,-,ND,-,-,ND,-,-,-,1576.0,-,-,792.0,2.48,17.88,151.65,79.01,3.78,36.93,0.0,0.0,24.17,14.99,1.64,60.73,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,03:45,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,04:00,7087.0,178.0,10720.0,258.0,0.0,1714.0,-2079.0,118.0,0.0,0.0,0.0,0.0,-3822.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,34.0,-,97.0,-,-,-,-,39.0,6226.0,-,734.0,-,-,-,ND,-,-,ND,-,-,-,1594.0,-,-,808.0,2.51,18.18,151.26,79.0,3.64,35.68,0.0,0.0,24.19,15.03,1.67,61.78,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,04:15,,,,,,,,,,,,,,-,,-,,-,-,-,-,,,-,,-,,-,,-,-,-,-,,,-,,-,-,-,,-,-,,-,-,-,,-,-,,,,,,,,,,,,,,
Auvergne-Rhône-Alpes,Données définitives,2023-01-05,04:30,6873.0,178.0,10735.0,255.0,0.0,1705.0,-2173.0,118.0,0.0,0.0,0.0,0.0,-3945.0,-,ND,-,ND,-,-,-,-,ND,ND,-,ND,-,35.0,-,97.0,-,-,-,-,48.0,6182.0,-,721.0,-,-,-,ND,-,-,ND,-,-,-,1636.0,-,-,826.0,2.59,18.18,156.19,79.11,3.71,35.27,0.0,0.0,24.81,14.95,1.72,61.78,
