Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Centre-Val de Loire vers Grand-Est,Flux physiques de Grand-Est vers Grand-Est,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques d'Ile-de-France vers Grand-Est,Flux physiques de Normandie vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques d'Occitanie vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de PACA vers Grand-Est,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Grand-Est vers Centre-Val de Loire,Flux physiques de Grand-Est vers Grand-Est.1,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Grand-Est vers Normandie,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Grand-Est vers PACA,Flux physiques Allemagne vers Grand-Est,Flux physiques Belgique vers Grand-Est,Flux physiques Espagne vers Grand-Est,Flux physiques Italie vers Grand-Est,Flux physiques Luxembourg vers Grand-Est,Flux physiques Royaume-Uni vers Grand-Est,Flux physiques Suisse vers Grand-Est,Flux physiques de Grand-Est vers Allemagne,Flux physiques de Grand-Est vers Belgique,Flux physiques de Grand-Est vers Espagne,Flux physiques de Grand-Est vers Italie,Flux physiques de Grand-Est vers Luxembourg,Flux physiques de Grand-Est vers Royaume-Uni,Flux physiques de Grand-Est vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Grand-Est,Données définitives,2023-09-15,11:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,11:30,4737.0,893.0,8706.0,111.0,757.0,784.0,-1.0,146.0,0.0,0.0,0.0,0.0,-6660.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1284.0,-,-,-,1347.0,1623.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1611.0,295.0,-,-,ND,-,535.0,18.85,28.72,183.79,80.46,2.34,2.37,15.98,58.41,16.55,34.09,3.08,58.17,
Grand-Est,Données définitives,2023-09-15,11:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,12:00,4593.0,753.0,8631.0,116.0,827.0,758.0,0.0,141.0,0.0,0.0,0.0,0.0,-6632.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1371.0,-,-,-,1462.0,1699.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1394.0,201.0,-,-,ND,-,555.0,16.39,24.22,187.92,79.77,2.53,2.48,18.01,63.81,16.5,32.96,3.07,56.18,
Grand-Est,Données définitives,2023-09-15,12:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,12:30,4580.0,739.0,8623.0,121.0,855.0,732.0,0.0,136.0,0.0,0.0,0.0,0.0,-6622.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1610.0,-,-,-,1509.0,1813.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1183.0,13.0,-,-,ND,-,605.0,16.14,23.77,188.28,79.7,2.64,2.59,18.67,65.97,15.98,31.83,2.97,54.18,
Grand-Est,Données définitives,2023-09-15,12:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,13:00,4770.0,728.0,8640.0,162.0,865.0,751.0,0.0,143.0,0.0,0.0,0.0,0.0,-6517.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1529.0,-,-,-,1440.0,1686.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1282.0,7.0,-,-,ND,-,639.0,15.26,23.42,181.13,79.85,3.4,3.46,18.13,66.74,15.74,32.65,3.0,56.97,
Grand-Est,Données définitives,2023-09-15,13:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,13:30,4658.0,416.0,8641.0,237.0,869.0,753.0,0.0,142.0,0.0,0.0,0.0,0.0,-6399.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1394.0,-,-,-,1420.0,1545.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1426.0,75.0,-,-,ND,-,595.0,8.93,13.38,185.51,79.86,5.09,5.07,18.66,67.05,16.17,32.74,3.05,56.57,
Grand-Est,Données définitives,2023-09-15,13:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,14:00,4454.0,102.0,8444.0,254.0,836.0,766.0,0.0,140.0,0.0,0.0,0.0,0.0,-6089.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1370.0,-,-,-,1434.0,1477.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1250.0,75.0,-,-,ND,-,516.0,2.29,3.28,189.58,78.04,5.7,5.43,18.77,64.51,17.2,33.3,3.14,55.78,
Grand-Est,Données définitives,2023-09-15,14:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,14:30,4655.0,37.0,8518.0,231.0,776.0,772.0,-1.0,137.0,0.0,0.0,0.0,0.0,-5816.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1199.0,-,-,-,1425.0,1406.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1274.0,90.0,-,-,ND,-,455.0,0.79,1.19,182.99,78.72,4.96,4.94,16.67,59.88,16.58,33.57,2.94,54.58,
Grand-Est,Données définitives,2023-09-15,14:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,15:00,4545.0,40.0,8539.0,215.0,703.0,758.0,-1.0,134.0,0.0,0.0,0.0,0.0,-5843.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1054.0,-,-,-,1351.0,1419.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1441.0,209.0,-,-,ND,-,429.0,0.88,1.29,187.88,78.92,4.73,4.6,15.47,54.24,16.68,32.96,2.95,53.39,
Grand-Est,Données définitives,2023-09-15,15:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,15:30,4406.0,39.0,8683.0,219.0,609.0,775.0,-1.0,135.0,0.0,0.0,0.0,0.0,-6057.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1099.0,-,-,-,1245.0,1368.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1356.0,621.0,-,-,ND,-,405.0,0.89,1.25,197.07,80.25,4.97,4.68,13.82,46.99,17.59,33.7,3.06,53.78,
Grand-Est,Données définitives,2023-09-15,15:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,16:00,4601.0,38.0,8552.0,226.0,675.0,768.0,0.0,135.0,0.0,0.0,0.0,0.0,-5792.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1062.0,-,-,-,1096.0,1265.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,1458.0,571.0,-,-,ND,-,397.0,0.83,1.22,185.87,79.04,4.91,4.83,14.67,52.08,16.69,33.39,2.93,53.78,
Grand-Est,Données définitives,2023-09-15,16:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,16:30,4299.0,37.0,8552.0,247.0,592.0,802.0,0.0,135.0,0.0,0.0,0.0,0.0,-6067.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,940.0,-,-,-,996.0,1167.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2146.0,578.0,-,-,ND,-,365.0,0.86,1.19,198.93,79.04,5.75,5.28,13.77,45.68,18.66,34.87,3.14,53.78,
Grand-Est,Données définitives,2023-09-15,16:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,17:00,4503.0,38.0,8621.0,237.0,535.0,804.0,0.0,132.0,0.0,0.0,0.0,0.0,-5865.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,718.0,-,-,-,896.0,1245.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2377.0,591.0,-,-,ND,-,255.0,0.84,1.22,191.45,79.68,5.26,5.07,11.88,41.28,17.85,34.96,2.93,52.59,
Grand-Est,Données définitives,2023-09-15,17:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,17:30,4345.0,759.0,8669.0,254.0,429.0,786.0,0.0,134.0,0.0,0.0,0.0,0.0,-6686.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,860.0,-,-,-,922.0,1432.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2550.0,739.0,-,-,ND,-,220.0,17.47,24.41,199.52,80.12,5.85,5.43,9.87,33.1,18.09,34.17,3.08,53.39,
Grand-Est,Données définitives,2023-09-15,17:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,18:00,3910.0,1186.0,8745.0,289.0,298.0,864.0,0.0,138.0,0.0,0.0,0.0,0.0,-7609.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,664.0,-,-,-,998.0,1718.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3191.0,975.0,-,-,ND,-,102.0,30.33,38.15,223.66,80.82,7.39,6.18,7.62,22.99,22.1,37.57,3.53,54.98,
Grand-Est,Données définitives,2023-09-15,18:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,18:30,4377.0,1192.0,8688.0,361.0,189.0,848.0,0.0,138.0,0.0,0.0,0.0,0.0,-7043.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,476.0,-,-,-,1014.0,1883.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3075.0,739.0,-,-,ND,-,0.0,27.23,38.34,198.49,80.3,8.25,7.72,4.32,14.58,19.37,36.87,3.15,54.98,
Grand-Est,Données définitives,2023-09-15,18:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,19:00,4735.0,1225.0,8773.0,469.0,88.0,844.0,0.0,142.0,0.0,0.0,0.0,0.0,-6807.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,398.0,-,-,-,994.0,1868.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3028.0,870.0,-,-,ND,-,0.0,25.87,39.4,185.28,81.08,9.9,10.03,1.86,6.79,17.82,36.7,3.0,56.57,
Grand-Est,Données définitives,2023-09-15,19:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,19:30,4427.0,1212.0,8772.0,563.0,23.0,821.0,0.0,142.0,0.0,0.0,0.0,0.0,-7106.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,560.0,-,-,-,1148.0,2130.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2778.0,837.0,-,-,ND,-,0.0,27.38,38.98,198.15,81.07,12.72,12.04,0.52,1.77,18.55,35.7,3.21,56.57,
Grand-Est,Données définitives,2023-09-15,19:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,20:00,4509.0,1205.0,8772.0,702.0,1.0,803.0,0.0,143.0,0.0,0.0,0.0,0.0,-7116.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,524.0,-,-,-,1050.0,2013.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2799.0,987.0,-,-,ND,-,0.0,26.72,38.76,194.54,81.07,15.57,15.01,0.02,0.08,17.81,34.91,3.17,56.97,
Grand-Est,Données définitives,2023-09-15,20:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,20:30,4408.0,937.0,8776.0,865.0,0.0,809.0,0.0,142.0,0.0,0.0,0.0,0.0,-7119.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,587.0,-,-,-,1172.0,2263.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2585.0,828.0,-,-,ND,-,0.0,21.26,30.14,199.09,81.11,19.62,18.5,0.0,0.0,18.35,35.17,3.22,56.57,
Grand-Est,Données définitives,2023-09-15,20:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,21:00,4457.0,654.0,8777.0,1090.0,0.0,801.0,0.0,142.0,0.0,0.0,0.0,0.0,-7002.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,797.0,-,-,-,1016.0,1988.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2482.0,765.0,-,-,ND,-,26.0,14.67,21.04,196.93,81.12,24.46,23.31,0.0,0.0,17.97,34.83,3.19,56.57,
Grand-Est,Données définitives,2023-09-15,21:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,21:30,4495.0,741.0,8781.0,1206.0,0.0,845.0,0.0,143.0,0.0,0.0,0.0,0.0,-7220.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1085.0,-,-,-,792.0,1735.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2604.0,752.0,-,-,ND,-,287.0,16.48,23.83,195.35,81.16,26.83,25.79,0.0,0.0,18.8,36.74,3.18,56.97,
Grand-Est,Données définitives,2023-09-15,21:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,22:00,4523.0,792.0,8788.0,1235.0,0.0,831.0,0.0,142.0,0.0,0.0,0.0,0.0,-7261.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1286.0,-,-,-,596.0,1550.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2700.0,772.0,-,-,ND,-,400.0,17.51,25.47,194.3,81.22,27.3,26.41,0.0,0.0,18.37,36.13,3.14,56.57,
Grand-Est,Données définitives,2023-09-15,22:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,22:30,4196.0,1198.0,8501.0,1231.0,0.0,752.0,0.0,142.0,0.0,0.0,0.0,0.0,-7626.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1200.0,-,-,-,638.0,1603.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2733.0,1117.0,-,-,ND,-,427.0,28.55,38.53,202.6,78.57,29.34,26.33,0.0,0.0,17.92,32.7,3.38,56.57,
Grand-Est,Données définitives,2023-09-15,22:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,23:00,4119.0,1203.0,8506.0,1095.0,0.0,736.0,0.0,144.0,0.0,0.0,0.0,0.0,-7565.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1158.0,-,-,-,903.0,1690.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2480.0,1035.0,-,-,ND,-,386.0,29.21,38.69,206.51,78.61,26.58,23.42,0.0,0.0,17.87,32.0,3.5,57.37,
Grand-Est,Données définitives,2023-09-15,23:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-15,23:30,4168.0,1157.0,8512.0,922.0,0.0,720.0,0.0,144.0,0.0,0.0,0.0,0.0,-7284.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1163.0,-,-,-,1174.0,1667.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2150.0,924.0,-,-,ND,-,284.0,27.76,37.21,204.22,78.67,22.12,19.72,0.0,0.0,17.27,31.3,3.45,57.37,
Grand-Est,Données définitives,2023-09-15,23:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,00:00,4207.0,1039.0,8466.0,799.0,0.0,713.0,0.0,144.0,0.0,0.0,0.0,0.0,-6953.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,872.0,-,-,-,1080.0,1496.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2313.0,1006.0,-,-,ND,-,286.0,24.7,33.42,201.24,78.24,18.99,17.09,0.0,0.0,16.95,31.0,3.42,57.37,
Grand-Est,Données définitives,2023-09-16,00:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,00:30,3934.0,1048.0,8601.0,769.0,0.0,738.0,0.0,144.0,0.0,0.0,0.0,0.0,-7365.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,800.0,-,-,-,1102.0,1370.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2799.0,1114.0,-,-,ND,-,292.0,26.64,33.71,218.63,79.49,19.55,16.45,0.0,0.0,18.76,32.09,3.66,57.37,
Grand-Est,Données définitives,2023-09-16,00:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,01:00,3801.0,704.0,8482.0,772.0,0.0,739.0,0.0,143.0,0.0,0.0,0.0,0.0,-7039.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,735.0,-,-,-,875.0,1008.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3120.0,1318.0,-,-,ND,-,293.0,18.52,22.64,223.15,78.39,20.31,16.51,0.0,0.0,19.44,32.13,3.76,56.97,
Grand-Est,Données définitives,2023-09-16,01:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,01:30,3946.0,443.0,8558.0,798.0,0.0,735.0,0.0,144.0,0.0,0.0,0.0,0.0,-6730.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,655.0,-,-,-,820.0,914.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3222.0,1315.0,-,-,ND,-,297.0,11.23,14.25,216.88,79.09,20.22,17.07,0.0,0.0,18.63,31.96,3.65,57.37,
Grand-Est,Données définitives,2023-09-16,01:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,02:00,3493.0,36.0,8615.0,784.0,0.0,733.0,0.0,144.0,0.0,0.0,0.0,0.0,-6817.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,727.0,-,-,-,941.0,978.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3016.0,1260.0,-,-,ND,-,265.0,1.03,1.16,246.64,79.62,22.44,16.77,0.0,0.0,20.98,31.87,4.12,57.37,
Grand-Est,Données définitives,2023-09-16,02:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,02:30,3674.0,38.0,8637.0,817.0,0.0,732.0,0.0,145.0,0.0,0.0,0.0,0.0,-6694.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,843.0,-,-,-,802.0,842.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2942.0,1243.0,-,-,ND,-,342.0,1.03,1.22,235.08,79.82,22.24,17.47,0.0,0.0,19.92,31.83,3.95,57.77,
Grand-Est,Données définitives,2023-09-16,02:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,03:00,3572.0,39.0,8580.0,804.0,0.0,607.0,0.0,145.0,0.0,0.0,0.0,0.0,-6601.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,939.0,-,-,-,805.0,805.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2817.0,1193.0,-,-,ND,-,302.0,1.09,1.25,240.2,79.3,22.51,17.19,0.0,0.0,16.99,26.39,4.06,57.77,
Grand-Est,Données définitives,2023-09-16,03:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,03:30,3443.0,39.0,8586.0,779.0,0.0,602.0,0.0,144.0,0.0,0.0,0.0,0.0,-6705.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,984.0,-,-,-,722.0,772.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2945.0,1226.0,-,-,ND,-,330.0,1.13,1.25,249.38,79.35,22.63,16.66,0.0,0.0,17.48,26.17,4.18,57.37,
Grand-Est,Données définitives,2023-09-16,03:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,04:00,3563.0,38.0,8647.0,757.0,0.0,600.0,0.0,143.0,0.0,0.0,0.0,0.0,-6622.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,763.0,-,-,-,638.0,867.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,2971.0,1251.0,-,-,ND,-,369.0,1.07,1.22,242.69,79.92,21.25,16.19,0.0,0.0,16.84,26.09,4.01,56.97,
Grand-Est,Données définitives,2023-09-16,04:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,04:30,3350.0,38.0,8742.0,724.0,0.0,625.0,0.0,144.0,0.0,0.0,0.0,0.0,-6924.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,721.0,-,-,-,621.0,873.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3339.0,1298.0,-,-,ND,-,343.0,1.13,1.22,260.96,80.79,21.61,15.48,0.0,0.0,18.66,27.17,4.3,57.37,
Grand-Est,Données définitives,2023-09-16,04:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,05:00,3366.0,38.0,8761.0,710.0,0.0,632.0,0.0,143.0,0.0,0.0,0.0,0.0,-6916.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,757.0,-,-,-,604.0,867.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3337.0,1298.0,-,-,ND,-,325.0,1.13,1.22,260.28,80.97,21.09,15.18,0.0,0.0,18.78,27.48,4.25,56.97,
Grand-Est,Données définitives,2023-09-16,05:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2023-09-16,05:30,3448.0,40.0,8752.0,743.0,0.0,635.0,0.0,143.0,0.0,0.0,0.0,0.0,-6865.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,741.0,-,-,-,539.0,872.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,3350.0,1303.0,-,-,ND,-,359.0,1.16,1.29,253.83,80.89,21.55,15.89,0.0,0.0,18.42,27.61,4.15,56.97,
Grand-Est,Données définitives,2023-09-16,05:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
