Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bretagne vers Bretagne,Flux physiques de Centre-Val de Loire vers Bretagne,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques d'Ile-de-France vers Bretagne,Flux physiques de Normandie vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques d'Occitanie vers Bretagne,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de PACA vers Bretagne,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bretagne.1,Flux physiques de Bretagne vers Centre-Val de Loire,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Bretagne vers Normandie,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Occitanie,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Bretagne vers PACA,Flux physiques Allemagne vers Bretagne,Flux physiques Belgique vers Bretagne,Flux physiques Espagne vers Bretagne,Flux physiques Italie vers Bretagne,Flux physiques Luxembourg vers Bretagne,Flux physiques Royaume-Uni vers Bretagne,Flux physiques Suisse vers Bretagne,Flux physiques de Bretagne vers Allemagne,Flux physiques de Bretagne vers Belgique,Flux physiques de Bretagne vers Espagne,Flux physiques de Bretagne vers Italie,Flux physiques de Bretagne vers Luxembourg,Flux physiques de Bretagne vers Royaume-Uni,Flux physiques de Bretagne vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bretagne,Données définitives,2021-03-18,21:30,2960.0,241.0,0.0,208.0,0.0,8.0,-1.0,51.0,0,0,0,0,2454.0,-,-,-,-,-,-,-,137,-,-,2605,-,-,-,-,-,-,-,-,5,-,-,283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.14,23.96,0.0,-,7.03,19.53,0.0,0.0,0.27,2.91,1.72,67.11,
Bretagne,Données définitives,2021-03-18,21:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-18,22:00,2971.0,239.0,0.0,182.0,0.0,8.0,-1.0,51.0,0,0,0,0,2492.0,-,-,-,-,-,-,-,163,-,-,2657,-,-,-,-,-,-,-,-,0,-,-,329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.04,23.76,0.0,-,6.13,17.09,0.0,0.0,0.27,2.91,1.72,67.11,
Bretagne,Données définitives,2021-03-18,22:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-18,22:30,2966.0,238.0,0.0,161.0,0.0,7.0,-35.0,52.0,0,0,0,0,2543.0,-,-,-,-,-,-,-,146,-,-,2701,-,-,-,-,-,-,-,-,0,-,-,305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.02,23.66,0.0,-,5.43,15.12,0.0,0.0,0.24,2.55,1.75,68.42,
Bretagne,Données définitives,2021-03-18,22:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-18,23:00,3133.0,236.0,0.0,147.0,0.0,7.0,-55.0,51.0,0,0,0,0,2746.0,-,-,-,-,-,-,-,260,-,-,2826,-,-,-,-,-,-,-,-,0,-,-,340,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.53,23.46,0.0,-,4.69,13.8,0.0,0.0,0.22,2.55,1.63,67.11,
Bretagne,Données définitives,2021-03-18,23:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-18,23:30,3006.0,235.0,0.0,136.0,0.0,7.0,-56.0,50.0,0,0,0,0,2634.0,-,-,-,-,-,-,-,333,-,-,2642,-,-,-,-,-,-,-,-,0,-,-,342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.82,23.36,0.0,-,4.52,12.77,0.0,0.0,0.23,2.55,1.66,65.79,
Bretagne,Données définitives,2021-03-18,23:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,00:00,3223.0,240.0,0.0,150.0,0.0,7.0,-56.0,50.0,0,0,0,0,2832.0,-,-,-,-,-,-,-,401,-,-,2824,-,-,-,-,-,-,-,-,0,-,-,393,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.45,23.86,0.0,-,4.65,14.08,0.0,0.0,0.22,2.55,1.55,65.79,
Bretagne,Données définitives,2021-03-19,00:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,00:30,3088.0,239.0,0.0,153.0,0.0,7.0,-1.0,50.0,0,0,0,0,2640.0,-,-,-,-,-,-,-,210,-,-,2771,-,-,-,-,-,-,-,-,0,-,-,342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.74,23.76,0.0,-,4.95,14.37,0.0,0.0,0.23,2.55,1.62,65.79,
Bretagne,Données définitives,2021-03-19,00:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,01:00,2853.0,239.0,0.0,168.0,0.0,7.0,-1.0,49.0,0,0,0,0,2391.0,-,-,-,-,-,-,-,155,-,-,2551,-,-,-,-,-,-,-,-,0,-,-,315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.38,23.76,0.0,-,5.89,15.77,0.0,0.0,0.25,2.55,1.72,64.47,
Bretagne,Données définitives,2021-03-19,01:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,01:30,2804.0,239.0,0.0,168.0,0.0,82.0,-1.0,52.0,0,0,0,0,2265.0,-,-,-,-,-,-,-,180,-,-,2386,-,-,-,-,-,-,-,-,0,-,-,301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.52,23.76,0.0,-,5.99,15.77,0.0,0.0,2.92,29.82,1.85,68.42,
Bretagne,Données définitives,2021-03-19,01:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,02:00,2896.0,240.0,0.0,179.0,0.0,132.0,-1.0,50.0,0,0,0,0,2296.0,-,-,-,-,-,-,-,193,-,-,2420,-,-,-,-,-,-,-,-,0,-,-,317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.29,23.86,0.0,-,6.18,16.81,0.0,0.0,4.56,48.0,1.73,65.79,
Bretagne,Données définitives,2021-03-19,02:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,02:30,2740.0,240.0,0.0,199.0,0.0,158.0,-1.0,49.0,0,0,0,0,2095.0,-,-,-,-,-,-,-,108,-,-,2277,-,-,-,-,-,-,-,-,17,-,-,273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.76,23.86,0.0,-,7.26,18.69,0.0,0.0,5.77,57.45,1.79,64.47,
Bretagne,Données définitives,2021-03-19,02:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,03:00,2648.0,241.0,0.0,226.0,0.0,179.0,-1.0,49.0,0,0,0,0,1954.0,-,-,-,-,-,-,-,99,-,-,2150,-,-,-,-,-,-,-,-,40,-,-,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.1,23.96,0.0,-,8.53,21.22,0.0,0.0,6.76,65.09,1.85,64.47,
Bretagne,Données définitives,2021-03-19,03:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,03:30,2569.0,240.0,0.0,252.0,0.0,187.0,-1.0,49.0,0,0,0,0,1842.0,-,-,-,-,-,-,-,96,-,-,2104,-,-,-,-,-,-,-,-,74,-,-,285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.34,23.86,0.0,-,9.81,23.66,0.0,0.0,7.28,68.0,1.91,64.47,
Bretagne,Données définitives,2021-03-19,03:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,04:00,2532.0,238.0,0.0,288.0,0.0,187.0,-1.0,50.0,0,0,0,0,1769.0,-,-,-,-,-,-,-,93,-,-,2055,-,-,-,-,-,-,-,-,107,-,-,271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.4,23.66,0.0,-,11.37,27.04,0.0,0.0,7.39,68.0,1.97,65.79,
Bretagne,Données définitives,2021-03-19,04:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,04:30,2538.0,238.0,0.0,337.0,0.0,188.0,-1.0,51.0,0,0,0,0,1725.0,-,-,-,-,-,-,-,93,-,-,2045,-,-,-,-,-,-,-,-,171,-,-,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.38,23.66,0.0,-,13.28,31.64,0.0,0.0,7.41,68.36,2.01,67.11,
Bretagne,Données définitives,2021-03-19,04:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,05:00,2549.0,238.0,0.0,380.0,0.0,175.0,-1.0,52.0,0,0,0,0,1704.0,-,-,-,-,-,-,-,91,-,-,2038,-,-,-,-,-,-,-,-,196,-,-,228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.34,23.66,0.0,-,14.91,35.68,0.0,0.0,6.87,63.64,2.04,68.42,
Bretagne,Données définitives,2021-03-19,05:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,05:30,2658.0,238.0,0.0,457.0,0.0,149.0,-1.0,51.0,0,0,0,0,1764.0,-,-,-,-,-,-,-,95,-,-,2027,-,-,-,-,-,-,-,-,106,-,-,251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.95,23.66,0.0,-,17.19,42.91,0.0,0.0,5.61,54.18,1.92,67.11,
Bretagne,Données définitives,2021-03-19,05:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,06:00,2749.0,239.0,0.0,520.0,0.0,109.0,-1.0,50.0,0,0,0,0,1831.0,-,-,-,-,-,-,-,100,-,-,2093,-,-,-,-,-,-,-,-,120,-,-,242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.69,23.76,0.0,-,18.92,48.83,0.0,0.0,3.97,39.64,1.82,65.79,
Bretagne,Données définitives,2021-03-19,06:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,06:30,3012.0,239.0,0.0,582.0,0.0,66.0,-1.0,50.0,0,0,0,0,2076.0,-,-,-,-,-,-,-,111,-,-,2198,-,-,-,-,-,-,-,-,1,-,-,233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.93,23.76,0.0,-,19.32,54.65,0.0,0.0,2.19,24.0,1.66,65.79,
Bretagne,Données définitives,2021-03-19,06:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,07:00,3185.0,239.0,0.0,623.0,0.0,24.0,-1.0,51.0,0,0,0,0,2249.0,-,-,-,-,-,-,-,126,-,-,2396,-,-,-,-,-,-,-,-,50,-,-,224,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.5,23.76,0.0,-,19.56,58.5,0.0,0.0,0.75,8.73,1.6,67.11,
Bretagne,Données définitives,2021-03-19,07:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,07:30,3310.0,240.0,0.0,697.0,1.0,10.0,-1.0,50.0,0,0,0,0,2312.0,-,-,-,-,-,-,-,159,-,-,2408,-,-,-,-,-,-,-,-,0,-,-,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.25,23.86,0.0,-,21.06,65.45,0.03,0.4,0.3,3.64,1.51,65.79,
Bretagne,Données définitives,2021-03-19,07:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,08:00,3353.0,240.0,0.0,695.0,5.0,10.0,-1.0,49.0,0,0,0,0,2354.0,-,-,-,-,-,-,-,158,-,-,2450,-,-,-,-,-,-,-,-,0,-,-,253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.16,23.86,0.0,-,20.73,65.26,0.15,1.98,0.3,3.64,1.46,64.47,
Bretagne,Données définitives,2021-03-19,08:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,08:30,3443.0,240.0,0.0,678.0,13.0,10.0,-1.0,48.0,0,0,0,0,2453.0,-,-,-,-,-,-,-,193,-,-,2532,-,-,-,-,-,-,-,-,0,-,-,272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.97,23.86,0.0,-,19.69,63.66,0.38,5.14,0.29,3.64,1.39,63.16,
Bretagne,Données définitives,2021-03-19,08:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,09:00,3494.0,241.0,0.0,677.0,26.0,10.0,-1.0,47.0,0,0,0,0,2493.0,-,-,-,-,-,-,-,228,-,-,2558,-,-,-,-,-,-,-,-,0,-,-,293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.9,23.96,0.0,-,19.38,63.57,0.74,10.28,0.29,3.64,1.35,61.84,
Bretagne,Données définitives,2021-03-19,09:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,09:30,3489.0,242.0,0.0,674.0,41.0,10.0,-1.0,47.0,0,0,0,0,2477.0,-,-,-,-,-,-,-,152,-,-,2593,-,-,-,-,-,-,-,-,16,-,-,252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.94,24.06,0.0,-,19.32,63.29,1.18,16.21,0.29,3.64,1.35,61.84,
Bretagne,Données définitives,2021-03-19,09:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,10:00,3433.0,242.0,0.0,697.0,56.0,11.0,-1.0,47.0,0,0,0,0,2381.0,-,-,-,-,-,-,-,153,-,-,2498,-,-,-,-,-,-,-,-,0,-,-,270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.05,24.06,0.0,-,20.3,65.45,1.63,22.13,0.32,4.0,1.37,61.84,
Bretagne,Données définitives,2021-03-19,10:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,10:30,3369.0,240.0,0.0,729.0,71.0,11.0,-20.0,47.0,0,0,0,0,2291.0,-,-,-,-,-,-,-,146,-,-,2399,-,-,-,-,-,-,-,-,0,-,-,254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.12,23.86,0.0,-,21.64,68.45,2.11,28.06,0.33,4.0,1.4,61.84,
Bretagne,Données définitives,2021-03-19,10:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,11:00,3316.0,235.0,0.0,749.0,87.0,11.0,-39.0,47.0,0,0,0,0,2227.0,-,-,-,-,-,-,-,148,-,-,2305,-,-,-,-,-,-,-,-,0,-,-,227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.09,23.36,0.0,-,22.59,70.33,2.62,34.39,0.33,4.0,1.42,61.84,
Bretagne,Données définitives,2021-03-19,11:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,11:30,3295.0,236.0,0.0,759.0,97.0,11.0,-44.0,46.0,0,0,0,0,2190.0,-,-,-,-,-,-,-,253,-,-,2181,-,-,-,-,-,-,-,-,0,-,-,244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.16,23.46,0.0,-,23.03,71.27,2.94,38.34,0.33,4.0,1.4,60.53,
Bretagne,Données définitives,2021-03-19,11:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,12:00,3276.0,240.0,0.0,784.0,107.0,10.0,-49.0,47.0,0,0,0,0,2138.0,-,-,-,-,-,-,-,205,-,-,2147,-,-,-,-,-,-,-,-,0,-,-,214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.33,23.86,0.0,-,23.93,73.62,3.27,42.29,0.31,3.64,1.43,61.84,
Bretagne,Données définitives,2021-03-19,12:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,12:30,3360.0,243.0,0.0,791.0,112.0,8.0,-3.0,48.0,0,0,0,0,2160.0,-,-,-,-,-,-,-,115,-,-,2258,-,-,-,-,-,-,-,-,8,-,-,205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.23,24.16,0.0,-,23.54,74.27,3.33,44.27,0.24,2.91,1.43,63.16,
Bretagne,Données définitives,2021-03-19,12:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,13:00,3327.0,243.0,0.0,796.0,117.0,8.0,-1.0,48.0,0,0,0,0,2117.0,-,-,-,-,-,-,-,117,-,-,2200,-,-,-,-,-,-,-,-,6,-,-,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.3,24.16,0.0,-,23.93,74.74,3.52,46.25,0.24,2.91,1.44,63.16,
Bretagne,Données définitives,2021-03-19,13:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,13:30,3138.0,243.0,0.0,787.0,117.0,8.0,-1.0,47.0,0,0,0,0,1937.0,-,-,-,-,-,-,-,96,-,-,2081,-,-,-,-,-,-,-,-,82,-,-,158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.74,24.16,0.0,-,25.08,73.9,3.73,46.25,0.25,2.91,1.5,61.84,
Bretagne,Données définitives,2021-03-19,13:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,14:00,3053.0,244.0,0.0,773.0,115.0,87.0,-1.0,49.0,0,0,0,0,1786.0,-,-,-,-,-,-,-,87,-,-,1984,-,-,-,-,-,-,-,-,148,-,-,137,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.99,24.25,0.0,-,25.32,72.58,3.77,45.45,2.85,31.64,1.6,64.47,
Bretagne,Données définitives,2021-03-19,14:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,14:30,2947.0,242.0,0.0,758.0,111.0,119.0,-1.0,49.0,0,0,0,0,1670.0,-,-,-,-,-,-,-,85,-,-,1902,-,-,-,-,-,-,-,-,193,-,-,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.21,24.06,0.0,-,25.72,71.17,3.77,43.87,4.04,43.27,1.66,64.47,
Bretagne,Données définitives,2021-03-19,14:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,15:00,2823.0,244.0,0.0,759.0,104.0,139.0,-1.0,51.0,0,0,0,0,1527.0,-,-,-,-,-,-,-,80,-,-,1758,-,-,-,-,-,-,-,-,214,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.64,24.25,0.0,-,26.89,71.27,3.68,41.11,4.92,50.55,1.81,67.11,
Bretagne,Données définitives,2021-03-19,15:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,15:30,2726.0,243.0,0.0,756.0,94.0,152.0,-1.0,50.0,0,0,0,0,1431.0,-,-,-,-,-,-,-,79,-,-,1698,-,-,-,-,-,-,-,-,332,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.91,24.16,0.0,-,27.73,70.99,3.45,37.15,5.58,55.27,1.83,65.79,
Bretagne,Données définitives,2021-03-19,15:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,16:00,2658.0,241.0,0.0,774.0,82.0,161.0,-1.0,52.0,0,0,0,0,1350.0,-,-,-,-,-,-,-,77,-,-,1653,-,-,-,-,-,-,-,-,363,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.07,23.96,0.0,-,29.12,72.68,3.09,32.41,6.06,58.55,1.96,68.42,
Bretagne,Données définitives,2021-03-19,16:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,16:30,2624.0,241.0,0.0,740.0,67.0,163.0,-1.0,50.0,0,0,0,0,1363.0,-,-,-,-,-,-,-,74,-,-,1707,-,-,-,-,-,-,-,-,402,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.18,23.96,0.0,-,28.2,69.48,2.55,26.48,6.21,59.27,1.91,65.79,
Bretagne,Données définitives,2021-03-19,16:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,17:00,2643.0,241.0,0.0,714.0,51.0,155.0,-1.0,52.0,0,0,0,0,1432.0,-,-,-,-,-,-,-,78,-,-,1764,-,-,-,-,-,-,-,-,392,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.12,23.96,0.0,-,27.01,67.04,1.93,20.16,5.86,56.36,1.97,68.42,
Bretagne,Données définitives,2021-03-19,17:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-03-19,17:30,2606.0,239.0,0.0,705.0,34.0,140.0,-1.0,51.0,0,0,0,0,1437.0,-,-,-,-,-,-,-,82,-,-,1782,-,-,-,-,-,-,-,-,409,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.17,23.76,0.0,-,27.05,66.2,1.3,13.44,5.37,50.91,1.96,67.11,
Bretagne,Données définitives,2021-03-19,17:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
