Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Centre-Val de Loire vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques d'Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Normandie vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine,Flux physiques d'Occitanie vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Centre-Val de Loire,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Normandie,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine.1,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques Allemagne vers Nouvelle-Aquitaine,Flux physiques Belgique vers Nouvelle-Aquitaine,Flux physiques Espagne vers Nouvelle-Aquitaine,Flux physiques Italie vers Nouvelle-Aquitaine,Flux physiques Luxembourg vers Nouvelle-Aquitaine,Flux physiques Royaume-Uni vers Nouvelle-Aquitaine,Flux physiques Suisse vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Allemagne,Flux physiques de Nouvelle-Aquitaine vers Belgique,Flux physiques de Nouvelle-Aquitaine vers Espagne,Flux physiques de Nouvelle-Aquitaine vers Italie,Flux physiques de Nouvelle-Aquitaine vers Luxembourg,Flux physiques de Nouvelle-Aquitaine vers Royaume-Uni,Flux physiques de Nouvelle-Aquitaine vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Nouvelle-Aquitaine,Données définitives,2021-03-19,16:30,5816.0,192.0,5086.0,884.0,584.0,374.0,0.0,119.0,0,0,0,0,-1424.0,64,-,-,80,-,-,-,-,-,506,63,-,42,-,-,930,-,-,-,-,-,623,1995,-,-,-,1451,-,-,-,-,-,-,0,-,-,-,-,3.3,30.67,87.45,76.71,15.2,75.43,10.04,21.21,6.43,21.18,2.05,35.1,
Nouvelle-Aquitaine,Données définitives,2021-03-19,16:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,17:00,5774.0,193.0,5039.0,882.0,520.0,438.0,0.0,122.0,0,0,0,0,-1419.0,54,-,-,57,-,-,-,-,-,570,64,-,39,-,-,906,-,-,-,-,-,518,2096,-,-,-,1395,-,-,-,-,-,-,0,-,-,-,-,3.34,30.83,87.27,76.0,15.28,75.26,9.01,18.89,7.59,24.8,2.11,35.99,
Nouvelle-Aquitaine,Données définitives,2021-03-19,17:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,17:30,5771.0,193.0,5039.0,923.0,345.0,468.0,0.0,124.0,0,0,0,0,-1321.0,47,-,-,50,-,-,-,-,-,669,65,-,37,-,-,882,-,-,-,-,-,428,2276,-,-,-,1471,-,-,-,-,-,-,0,-,-,-,-,3.34,30.83,87.32,76.0,15.99,78.75,5.98,12.53,8.11,26.5,2.15,36.58,
Nouvelle-Aquitaine,Données définitives,2021-03-19,17:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,18:00,5872.0,193.0,5149.0,897.0,230.0,640.0,0.0,123.0,0,0,0,0,-1359.0,35,-,-,47,-,-,-,-,-,827,67,-,37,-,-,957,-,-,-,-,-,389,2541,-,-,-,1589,-,-,-,-,-,-,0,-,-,-,-,3.29,30.83,87.69,77.66,15.28,76.54,3.92,8.35,10.9,36.24,2.09,36.28,
Nouvelle-Aquitaine,Données définitives,2021-03-19,18:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,18:30,5959.0,194.0,5152.0,863.0,100.0,843.0,0.0,122.0,0,0,0,0,-1316.0,39,-,-,43,-,-,-,-,-,898,63,-,24,-,-,945,-,-,-,-,-,344,2658,-,-,-,1613,-,-,-,-,-,-,0,-,-,-,-,3.26,30.99,86.46,77.71,14.48,73.63,1.68,3.63,14.15,47.73,2.05,35.99,
Nouvelle-Aquitaine,Données définitives,2021-03-19,18:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,19:00,6254.0,194.0,5158.0,840.0,19.0,1202.0,0.0,121.0,0,0,0,0,-1282.0,80,-,-,110,-,-,-,-,-,1218,57,-,67,-,-,1043,-,-,-,-,-,382,2884,-,-,-,1629,-,-,-,-,-,-,0,-,-,-,-,3.1,30.99,82.48,77.8,13.43,71.67,0.3,0.69,19.22,68.06,1.93,35.69,
Nouvelle-Aquitaine,Données définitives,2021-03-19,19:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,19:30,6513.0,194.0,5158.0,795.0,0.0,1383.0,0.0,120.0,0,0,0,0,-1137.0,166,-,-,208,-,-,-,-,-,1295,65,-,109,-,-,1021,-,-,-,-,-,444,2881,-,-,-,1585,-,-,-,-,-,-,0,-,-,-,-,2.98,30.99,79.2,77.8,12.21,67.83,0.0,0.0,21.23,78.31,1.84,35.4,
Nouvelle-Aquitaine,Données définitives,2021-03-19,19:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,20:00,6584.0,206.0,5159.0,830.0,0.0,1379.0,0.0,120.0,0,0,0,0,-1109.0,190,-,-,194,-,-,-,-,-,1275,64,-,65,-,-,1068,-,-,-,-,-,262,2922,-,-,-,1483,-,-,-,-,-,-,0,-,-,-,-,3.13,32.91,78.36,77.81,12.61,70.82,0.0,0.0,20.94,78.09,1.82,35.4,
Nouvelle-Aquitaine,Données définitives,2021-03-19,20:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,20:30,6391.0,208.0,5160.0,822.0,0.0,1389.0,0.0,120.0,0,0,0,0,-1308.0,193,-,-,176,-,-,-,-,-,1276,60,-,56,-,-,1161,-,-,-,-,-,272,2983,-,-,-,1460,-,-,-,-,-,-,0,-,-,-,-,3.25,33.23,80.74,77.83,12.86,70.14,0.0,0.0,21.73,78.65,1.88,35.4,
Nouvelle-Aquitaine,Données définitives,2021-03-19,20:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,21:00,6199.0,195.0,5160.0,841.0,0.0,1174.0,0.0,119.0,0,0,0,0,-1289.0,194,-,-,108,-,-,-,-,-,1291,61,-,40,-,-,1088,-,-,-,-,-,268,2954,-,-,-,1407,-,-,-,-,-,-,0,-,-,-,-,3.15,31.15,83.24,77.83,13.57,71.76,0.0,0.0,18.94,66.48,1.92,35.1,
Nouvelle-Aquitaine,Données définitives,2021-03-19,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,21:30,6087.0,195.0,5161.0,815.0,0.0,890.0,0.0,119.0,0,0,0,0,-1093.0,211,-,-,68,-,-,-,-,-,1334,55,-,31,-,-,1004,-,-,-,-,-,242,2863,-,-,-,1378,-,-,-,-,-,-,0,-,-,-,-,3.2,31.15,84.79,77.84,13.39,69.54,0.0,0.0,14.62,50.4,1.95,35.1,
Nouvelle-Aquitaine,Données définitives,2021-03-19,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,22:00,6035.0,194.0,5162.0,843.0,0.0,834.0,0.0,118.0,0,0,0,0,-1115.0,212,-,-,44,-,-,-,-,-,1115,57,-,29,-,-,855,-,-,-,-,-,228,2677,-,-,-,1245,-,-,-,-,-,-,0,-,-,-,-,3.21,30.99,85.53,77.86,13.97,71.93,0.0,0.0,13.82,47.23,1.96,34.81,
Nouvelle-Aquitaine,Données définitives,2021-03-19,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,22:30,6099.0,194.0,5075.0,765.0,0.0,730.0,0.0,123.0,0,0,0,0,-788.0,230,-,-,45,-,-,-,-,-,1257,58,-,25,-,-,772,-,-,-,-,-,233,2714,-,-,-,1366,-,-,-,-,-,-,0,-,-,-,-,3.18,30.99,83.21,76.55,12.54,65.27,0.0,0.0,11.97,41.34,2.02,36.28,
Nouvelle-Aquitaine,Données définitives,2021-03-19,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,23:00,6253.0,196.0,4528.0,692.0,0.0,924.0,0.0,125.0,0,0,0,0,-212.0,201,-,-,162,-,-,-,-,-,1469,53,-,42,-,-,668,-,-,-,-,-,201,2592,-,-,-,1406,-,-,-,-,-,-,0,-,-,-,-,3.13,31.31,72.41,68.3,11.07,59.04,0.0,0.0,14.78,52.32,2.0,36.87,
Nouvelle-Aquitaine,Données définitives,2021-03-19,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-19,23:30,6124.0,196.0,4452.0,703.0,0.0,946.0,0.0,124.0,0,0,0,0,-297.0,88,-,-,83,-,-,-,-,-,1333,58,-,36,-,-,619,-,-,-,-,-,211,2430,-,-,-,1437,-,-,-,-,-,-,0,-,-,-,-,3.2,31.31,72.7,67.15,11.48,59.98,0.0,0.0,15.45,53.57,2.02,36.58,
Nouvelle-Aquitaine,Données définitives,2021-03-19,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,00:00,6156.0,196.0,4348.0,686.0,0.0,935.0,0.0,123.0,0,0,0,0,-131.0,89,-,-,140,-,-,-,-,-,1438,58,-,30,-,-,611,-,-,-,-,-,202,2441,-,-,-,1429,-,-,-,-,-,-,0,-,-,-,-,3.18,31.31,70.63,65.58,11.14,58.53,0.0,0.0,15.19,52.94,2.0,36.28,
Nouvelle-Aquitaine,Données définitives,2021-03-20,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,00:30,6143.0,196.0,4342.0,696.0,0.0,928.0,0.0,126.0,0,0,0,0,-145.0,88,-,-,131,-,-,-,-,-,1448,45,-,42,-,-,635,-,-,-,-,-,202,2518,-,-,-,1539,-,-,-,-,-,-,0,-,-,-,-,3.19,31.31,70.68,65.49,11.33,59.39,0.0,0.0,15.11,52.55,2.05,37.17,
Nouvelle-Aquitaine,Données définitives,2021-03-20,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,01:00,5942.0,197.0,4298.0,668.0,0.0,767.0,0.0,125.0,0,0,0,0,-112.0,86,-,-,77,-,-,-,-,-,1223,44,-,26,-,-,492,-,-,-,-,-,201,2250,-,-,-,1427,-,-,-,-,-,-,0,-,-,-,-,3.32,31.47,72.33,64.83,11.24,57.0,0.0,0.0,12.91,43.43,2.1,36.87,
Nouvelle-Aquitaine,Données définitives,2021-03-20,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,01:30,6048.0,197.0,4253.0,635.0,0.0,509.0,0.0,128.0,0,0,0,0,328.0,115,-,-,82,-,-,-,-,-,1405,44,-,20,-,-,392,-,-,-,-,-,185,2100,-,-,-,1378,-,-,-,-,-,-,0,-,-,-,-,3.26,31.47,70.32,64.15,10.5,54.18,0.0,0.0,8.42,28.82,2.12,37.76,
Nouvelle-Aquitaine,Données définitives,2021-03-20,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,02:00,5898.0,197.0,4254.0,638.0,0.0,550.0,0.0,131.0,0,0,0,0,130.0,121,-,-,79,-,-,-,-,-,1350,48,-,21,-,-,406,-,-,-,-,-,187,2169,-,-,-,1315,-,-,-,-,-,-,0,-,-,-,-,3.34,31.47,72.13,64.16,10.82,54.44,0.0,0.0,9.33,31.14,2.22,38.64,
Nouvelle-Aquitaine,Données définitives,2021-03-20,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,02:30,5946.0,197.0,4255.0,648.0,0.0,658.0,0.0,134.0,0,0,0,0,55.0,104,-,-,55,-,-,-,-,-,1298,57,-,18,-,-,519,-,-,-,-,-,193,2082,-,-,-,1353,-,-,-,-,-,-,0,-,-,-,-,3.31,31.47,71.56,64.18,10.9,55.29,0.0,0.0,11.07,37.26,2.25,39.53,
Nouvelle-Aquitaine,Données définitives,2021-03-20,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,03:00,5782.0,197.0,4254.0,645.0,0.0,576.0,0.0,141.0,0,0,0,0,-29.0,113,-,-,54,-,-,-,-,-,1220,56,-,19,-,-,543,-,-,-,-,-,186,2051,-,-,-,1327,-,-,-,-,-,-,0,-,-,-,-,3.41,31.47,73.57,64.16,11.16,55.03,0.0,0.0,9.96,32.62,2.44,41.59,
Nouvelle-Aquitaine,Données définitives,2021-03-20,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,03:30,5650.0,197.0,4250.0,621.0,0.0,461.0,0.0,140.0,0,0,0,0,-18.0,109,-,-,63,-,-,-,-,-,1123,52,-,23,-,-,504,-,-,-,-,-,176,1975,-,-,-,1315,-,-,-,-,-,-,0,-,-,-,-,3.49,31.47,75.22,64.1,10.99,52.99,0.0,0.0,8.16,26.1,2.48,41.3,
Nouvelle-Aquitaine,Données définitives,2021-03-20,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,04:00,5543.0,198.0,4254.0,599.0,0.0,381.0,0.0,142.0,0,0,0,0,-29.0,118,-,-,65,-,-,-,-,-,1108,50,-,22,-,-,519,-,-,-,-,-,187,1994,-,-,-,1351,-,-,-,-,-,-,0,-,-,-,-,3.57,31.63,76.75,64.16,10.81,51.11,0.0,0.0,6.87,21.57,2.56,41.89,
Nouvelle-Aquitaine,Données définitives,2021-03-20,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,04:30,5548.0,198.0,4254.0,602.0,0.0,343.0,0.0,142.0,0,0,0,0,9.0,116,-,-,63,-,-,-,-,-,1203,49,-,19,-,-,538,-,-,-,-,-,170,2041,-,-,-,1347,-,-,-,-,-,-,0,-,-,-,-,3.57,31.63,76.68,64.16,10.85,51.37,0.0,0.0,6.18,19.42,2.56,41.89,
Nouvelle-Aquitaine,Données définitives,2021-03-20,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,05:00,5563.0,198.0,4256.0,578.0,0.0,421.0,0.0,143.0,0,0,0,0,-32.0,99,-,-,63,-,-,-,-,-,1143,47,-,18,-,-,516,-,-,-,-,-,157,1984,-,-,-,1291,-,-,-,-,-,-,0,-,-,-,-,3.56,31.63,76.51,64.19,10.39,49.32,0.0,0.0,7.57,23.84,2.57,42.18,
Nouvelle-Aquitaine,Données définitives,2021-03-20,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,05:30,5687.0,199.0,4256.0,555.0,0.0,391.0,0.0,141.0,0,0,0,0,145.0,91,-,-,82,-,-,-,-,-,1131,48,-,15,-,-,434,-,-,-,-,-,160,1875,-,-,-,1277,-,-,-,-,-,-,0,-,-,-,-,3.5,31.79,74.84,64.19,9.76,47.35,0.0,0.0,6.88,22.14,2.48,41.59,
Nouvelle-Aquitaine,Données définitives,2021-03-20,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,06:00,5786.0,199.0,4259.0,545.0,0.0,394.0,0.0,142.0,0,0,0,0,248.0,94,-,-,71,-,-,-,-,-,1305,52,-,14,-,-,436,-,-,-,-,-,160,1978,-,-,-,1314,-,-,-,-,-,-,0,-,-,-,-,3.44,31.79,73.61,64.24,9.42,46.5,0.0,0.0,6.81,22.31,2.45,41.89,
Nouvelle-Aquitaine,Données définitives,2021-03-20,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,06:30,6071.0,199.0,4258.0,548.0,0.0,413.0,0.0,142.0,0,0,0,0,512.0,86,-,-,84,-,-,-,-,-,1327,55,-,12,-,-,316,-,-,-,-,-,167,1947,-,-,-,1402,-,-,-,-,-,-,0,-,-,-,-,3.28,31.79,70.14,64.22,9.03,46.76,0.0,0.0,6.8,23.39,2.34,41.89,
Nouvelle-Aquitaine,Données définitives,2021-03-20,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,07:00,6156.0,198.0,4258.0,548.0,0.0,447.0,0.0,144.0,0,0,0,0,561.0,104,-,-,81,-,-,-,-,-,1398,55,-,13,-,-,323,-,-,-,-,-,168,1989,-,-,-,1416,-,-,-,-,-,-,0,-,-,-,-,3.22,31.63,69.17,64.22,8.9,46.76,0.0,0.0,7.26,25.31,2.34,42.48,
Nouvelle-Aquitaine,Données définitives,2021-03-20,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,07:30,6291.0,198.0,4262.0,574.0,42.0,642.0,0.0,119.0,0,0,0,0,454.0,106,-,-,95,-,-,-,-,-,1406,43,-,17,-,-,356,-,-,-,-,-,171,2119,-,-,-,1467,-,-,-,-,-,-,0,-,-,-,-,3.15,31.63,67.75,64.28,9.12,48.98,0.67,1.53,10.21,36.35,1.89,35.1,
Nouvelle-Aquitaine,Données définitives,2021-03-20,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,08:00,6381.0,198.0,4261.0,524.0,226.0,645.0,0.0,116.0,0,0,0,0,411.0,143,-,-,106,-,-,-,-,-,1423,44,-,12,-,-,385,-,-,-,-,-,162,2224,-,-,-,1478,-,-,-,-,-,-,0,-,-,-,-,3.1,31.63,66.78,64.27,8.21,44.71,3.54,8.21,10.11,36.52,1.82,34.22,
Nouvelle-Aquitaine,Données définitives,2021-03-20,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,08:30,6437.0,198.0,4258.0,446.0,508.0,489.0,0.0,116.0,0,0,0,0,423.0,169,-,-,112,-,-,-,-,-,1445,35,-,8,-,-,351,-,-,-,-,-,156,2332,-,-,-,1509,-,-,-,-,-,-,0,-,-,-,-,3.08,31.63,66.15,64.22,6.93,38.05,7.89,18.45,7.6,27.69,1.8,34.22,
Nouvelle-Aquitaine,Données définitives,2021-03-20,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,09:00,6464.0,193.0,4258.0,378.0,833.0,491.0,0.0,115.0,0,0,0,0,195.0,157,-,-,100,-,-,-,-,-,1389,30,-,13,-,-,422,-,-,-,-,-,152,2448,-,-,-,1556,-,-,-,-,-,-,0,-,-,-,-,2.99,30.83,65.87,64.22,5.85,32.25,12.89,30.26,7.6,27.8,1.78,33.92,
Nouvelle-Aquitaine,Données définitives,2021-03-20,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,09:30,6335.0,193.0,4258.0,334.0,1148.0,587.0,0.0,117.0,0,0,0,0,-301.0,169,-,-,123,-,-,-,-,-,1417,24,-,14,-,-,671,-,-,-,-,-,153,2702,-,-,-,1505,-,-,-,-,-,-,0,-,-,-,-,3.05,30.83,67.21,64.22,5.27,28.5,18.12,41.7,9.27,33.24,1.85,34.51,
Nouvelle-Aquitaine,Données définitives,2021-03-20,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,10:00,6275.0,192.0,4256.0,306.0,1429.0,564.0,0.0,117.0,0,0,0,0,-587.0,161,-,-,109,-,-,-,-,-,1407,21,-,12,-,-,778,-,-,-,-,-,160,2806,-,-,-,1470,-,-,-,-,-,-,0,-,-,-,-,3.06,30.67,67.82,64.19,4.88,26.11,22.77,51.91,8.99,31.94,1.86,34.51,
Nouvelle-Aquitaine,Données définitives,2021-03-20,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,10:30,6136.0,192.0,4261.0,400.0,1647.0,398.0,0.0,129.0,0,0,0,0,-891.0,154,-,-,47,-,-,-,-,-,1351,28,-,24,-,-,795,-,-,-,-,-,170,2889,-,-,-,1408,-,-,-,-,-,-,0,-,-,-,-,3.13,30.67,69.44,64.27,6.52,34.13,26.84,59.83,6.49,22.54,2.1,38.05,
Nouvelle-Aquitaine,Données définitives,2021-03-20,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-03-20,11:00,6029.0,191.0,4259.0,543.0,1820.0,385.0,0.0,129.0,0,0,0,0,-1298.0,172,-,-,50,-,-,-,-,-,1249,31,-,31,-,-,900,-,-,-,-,-,155,2938,-,-,-,1223,-,-,-,-,-,-,0,-,-,-,-,3.17,30.51,70.64,64.24,9.01,46.33,30.19,66.11,6.39,21.8,2.14,38.05,
Nouvelle-Aquitaine,Données définitives,2021-03-20,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
